MDTU,S_B
1,0.941331
2,0.941331
3,0.941331
4,1.00027
5,0.997126
6,0.998563
7,0.998882
8,0.999552
9,0.99872
10,0.998825
11,0.998798
12,0.999272
13,0.998856
14,0.998628
15,0.998803
16,0.998745
17,0.998507
18,0.998958
19,0.998379
20,0.999607
21,0.998813
22,0.998294
23,0.998978
24,0.998423
25,0.998423
26,0.999627
27,0.998826
28,0.999438
29,0.999438
30,0.999438
31,0.999282
32,0.998208
33,0.999516
34,0.998469
35,0.999332
36,0.999572
37,0.998574
38,0.998558
39,0.999037
40,0.998651
41,0.999797
42,0.999538
43,0.998801
44,0.998779
45,0.998921
46,0.998629
47,0.998629
48,0.998843
49,0.998843
50,0.999018
51,0.999136
52,0.999584
53,0.999584
54,0.99888
55,0.99936
56,0.998809
57,0.999897
58,0.999897
59,0.999897
60,0.999309
61,0.999268
62,0.999486
63,0.999486
64,0.999589
65,0.998642
66,0.999105
67,0.999343
68,0.99874
69,0.998007
70,0.999826
71,0.999826
72,0.998971
73,0.998971
74,0.999625
75,0.999502
76,0.999646
77,1.00005
78,0.999785
79,0.998594
80,0.999087
81,0.999087
82,0.999087
83,0.998753
84,0.998948
85,1.00038
86,0.997876
87,0.999544
88,0.999544
89,0.999159
90,0.999805
91,0.999873
92,1.00014
93,1.00022
94,0.999173
95,1.00004
96,0.999041
97,0.999286
98,0.999989
99,0.999418
100,0.99956
101,1.00048
102,0.999861
103,1.00058
104,0.998566
105,0.999642
106,1.00005
107,0.999975
108,0.999737
109,0.999042
110,0.998497
111,0.998497
112,0.998497
113,0.999569
114,0.999253
115,1.00016
116,0.998138
117,0.998893
118,0.999241
119,1.00049
120,0.999912
121,0.99947
122,0.99947
123,0.999105
124,0.998248
125,0.999614
126,1.00048
127,0.999735
128,0.999612
129,0.999552
130,0.999552
131,0.999552
132,0.999552
133,0.999217
134,0.999189
135,0.999052
136,0.998855
137,0.998736
138,0.999417
139,0.999417
140,0.999417
141,0.999385
142,1.0002
143,0.999813
144,0.999747
145,0.99944
146,0.99944
147,0.99944
148,0.99944
149,0.998556
150,1.00003
151,0.998757
152,0.999531
153,0.999989
154,0.999267
155,0.998781
156,0.998714
157,0.998714
158,0.998714
159,0.998714
160,0.998948
161,0.999651
162,0.999651
163,0.999215
164,0.999067
165,0.999067
166,0.999067
167,0.998957
168,0.999132
169,0.999227
170,0.999227
171,0.999666
172,0.999666
173,0.999982
174,0.999982
175,0.999982
176,0.999034
177,0.999034
178,0.999062
179,0.999638
180,0.999358
181,1.00042
182,0.998735
183,0.998742
184,1.00011
185,1.00039
186,1.00013
187,1.00022
188,1.00002
189,1.00002
190,1.00042
191,1.00021
192,0.99996
193,0.999131
194,0.999131
195,0.999934
196,0.999803
197,0.999803
198,0.999963
199,0.999933
200,0.999734
201,1.00062
202,0.999938
203,0.999649
204,0.999439
205,0.999337
206,1.00044
207,0.999425
208,0.999698
209,1.00019
210,1.00019
211,0.999505
212,0.999566
213,0.999566
214,0.999566
215,0.998968
216,0.999848
217,1.00055
218,1.00055
219,1.00032
220,0.999793
221,0.999895
222,0.999848
223,1.00092
224,1.00008
225,1.00008
226,0.998846
227,1.00103
228,0.999581
229,0.999581
230,0.999581
231,0.999581
232,0.999581
233,0.999581
234,0.999581
235,0.999581
236,0.999473
237,0.999879
238,0.999879
239,0.999879
240,0.999879
241,0.999256
242,0.999895
243,0.999032
244,0.999836
245,0.999494
246,1.00061
247,1.00061
248,1.00061
249,0.999228
250,0.999937
251,1.00021
252,1.00009
253,1.00017
254,1.00033
255,1.00033
256,1.00028
257,1.00028
258,1.00164
259,1.00164
260,1.00164
261,1.00164
262,1.00164
263,1.00164
264,0.999276
265,0.999276
266,0.999549
267,0.999592
268,0.999592
269,1.00037
270,0.999143
271,0.999143
272,0.999143
273,0.998645
274,0.998645
275,0.999625
276,0.999981
277,0.999981
278,0.999418
279,0.999418
280,0.999418
281,0.998755
282,0.999448
283,0.999448
284,0.999448
285,0.998975
286,1.00037
287,1.00055
288,0.998714
289,0.998714
290,0.999463
291,0.999463
292,0.999186
293,0.999186
294,0.999186
295,0.999438
296,0.998455
297,0.998455
298,0.998455
299,0.998455
300,0.999298
