MDTU,min_ave,max_ave
1,-0.194546,0.161457
2,-0.166816,0.181297
3,-0.170233,0.17891
4,-0.167799,0.179939
5,-0.167469,0.180496
6,-0.167543,0.179818
7,-0.169506,0.17926
8,-0.168874,0.179174
9,-0.170148,0.178163
10,-0.170154,0.178543
11,-0.170821,0.178303
12,-0.170881,0.177768
13,-0.172867,0.177529
14,-0.170949,0.179154
15,-0.171127,0.179043
16,-0.170349,0.178948
17,-0.171642,0.178829
18,-0.173476,0.177662
19,-0.172502,0.177773
20,-0.172502,0.177773
21,-0.172502,0.177773
22,-0.172486,0.177377
23,-0.172779,0.177047
24,-0.173246,0.176899
25,-0.174767,0.176181
26,-0.174158,0.176747
27,-0.175271,0.176535
28,-0.176274,0.176114
29,-0.176193,0.176209
30,-0.176193,0.176209
31,-0.175275,0.176612
32,-0.17544,0.176147
33,-0.176651,0.175617
34,-0.175655,0.176088
35,-0.176305,0.175817
36,-0.177636,0.175554
37,-0.178014,0.175376
38,-0.178014,0.175376
39,-0.177871,0.175096
40,-0.176258,0.17586
41,-0.176124,0.176073
42,-0.176124,0.176073
43,-0.176173,0.176462
44,-0.176878,0.175812
45,-0.176884,0.175905
46,-0.17593,0.175648
47,-0.177609,0.175067
48,-0.178247,0.17502
49,-0.178705,0.1746
50,-0.178705,0.1746
51,-0.178905,0.174507
52,-0.180416,0.174283
53,-0.180416,0.174283
54,-0.179988,0.174437
55,-0.180199,0.174099
56,-0.18029,0.174368
57,-0.18029,0.174368
58,-0.180481,0.174863
59,-0.18133,0.17419
60,-0.181174,0.173886
61,-0.181174,0.173886
62,-0.18133,0.172925
63,-0.182139,0.173105
64,-0.182139,0.173105
65,-0.182329,0.173581
66,-0.180597,0.174529
67,-0.181409,0.174109
68,-0.181409,0.174109
69,-0.181345,0.173604
70,-0.182882,0.173807
71,-0.182882,0.173807
72,-0.182511,0.173066
73,-0.183957,0.172213
74,-0.182995,0.173031
75,-0.183241,0.173157
76,-0.184018,0.17321
77,-0.183954,0.173003
78,-0.183655,0.172833
79,-0.184126,0.172844
80,-0.184126,0.172844
81,-0.183187,0.173211
82,-0.185089,0.171371
83,-0.186541,0.171024
84,-0.186195,0.171328
85,-0.186458,0.171136
86,-0.186458,0.171136
