t,e^(-dS)
1,0.532965
2,0.534459
3,1.04012
4,0.955969
5,1.07952
6,1.1707
7,1.10849
8,0.851122
9,1.07398
10,1.05537
11,1.03506
12,0.98278
13,1.10141
14,0.937124
15,1.07589
16,1.05601
17,1.0737
18,1.00953
19,0.974822
20,0.929025
21,0.344039
22,0.763609
23,1.7336
24,1.98794
25,1.44109
26,0.865109
27,0.630274
28,5.10387
29,1.2547
30,0.511248
31,0.195343
32,3.78861
33,2.17472
34,0.609023
35,0.443792
36,1.04377
37,1.01973
38,0.358438
39,1.8254
40,2.99816
41,2.82356
42,0.145293
43,0.913931
44,1.41354
45,0.621326
46,0.626003
47,1.49347
48,0.618474
49,0.552888
50,0.184335
51,0.692325
52,1.28608
53,0.342666
54,0.478883
55,0.852144
56,3.6219
57,0.19909
58,2.29355
59,0.555882
60,3.22522
61,0.488654
62,2.14985
63,0.753897
64,0.448028
65,1.42248
66,1.73811
67,3.466
68,0.222684
69,1.33656
70,2.26891
71,0.226276
72,1.70182
73,0.499224
74,1.26074
75,1.78586
76,2.03033
77,3.83819
78,0.812288
79,0.865022
80,0.152896
81,0.376062
82,3.40076
83,1.40439
84,2.28782
85,1.0721
86,0.128735
87,1.11952
88,0.197306
89,1.33202
90,7.19222
91,0.313486
92,1.32883
93,0.221352
94,0.229925
95,0.194758
96,0.413086
97,0.36869
98,0.757145
99,1.02322
100,1.78283
101,0.541561
102,0.295821
103,0.979327
104,1.2994
105,0.586607
106,1.12042
107,0.381708
108,0.592858
109,2.89504
110,0.302401
111,1.51573
112,0.0846695
113,0.219369
114,0.814159
115,0.812126
116,1.01593
117,0.628512
118,0.132921
119,0.5168
120,2.17494
121,0.840633
122,1.84966
123,0.57304
124,0.87293
125,1.10683
126,0.23764
127,1.01795
128,1.16149
129,0.221352
130,0.274996
131,2.96536
132,0.216103
133,7.74463
134,0.14808
135,0.422612
136,0.1736
137,0.167965
138,1.63558
139,1.30382
140,1.10064
141,0.148229
142,0.164804
143,0.158342
144,1.03497
145,2.09112
146,6.03756
147,3.53248
148,0.649664
149,2.3575
150,0.330219
151,0.293464
152,1.93402
153,0.37039
154,0.365679
155,0.274721
156,0.970407
157,1.55379
158,3.69877
159,0.132523
160,0.17517
161,0.225373
162,3.22199
163,3.2838
164,0.129251
165,1.28005
166,0.430288
167,0.233167
168,0.932468
169,0.73286
170,1.01114
171,0.283654
172,2.56382
173,0.558947
174,0.457765
175,0.939197
176,1.22642
177,0.166627
178,0.211824
179,0.980973
180,1.02823
181,1.29486
182,0.263421
183,1.21933
184,0.309437
185,0.38512
186,1.0802
187,2.01617
188,1.7362
189,0.26955
190,1.41538
191,0.671998
192,1.02018
193,1.97605
194,0.766822
195,0.958343
196,2.50728
197,0.341981
198,0.748713
199,0.937405
200,1.85856
201,1.44037
202,0.14808
203,1.13508
204,1.08531
205,0.773059
206,0.31918
207,0.23457
208,0.451265
209,0.220028
210,0.105928
211,1.14099
212,0.290254
213,0.144858
214,0.0773047
215,0.334874
216,0.720795
217,0.902578
218,0.905779
219,0.433051
220,0.771823
221,1.25885
222,1.27328
223,0.495742
224,3.72848
225,2.32961
226,0.614283
227,0.400517
228,0.420631
229,0.329889
230,0.78036
231,1.22043
232,0.352044
233,0.0873353
234,2.1223
235,0.335545
236,0.532539
237,0.199688
238,1.13587
239,2.55027
240,2.59478
241,0.735798
242,0.403048
243,1.22055
244,0.27999
245,0.706876
246,1.3704
247,0.912561
248,0.449374
249,0.305135
250,0.923264
251,1.0703
252,8.46551
253,1.45688
254,0.541182
255,0.791599
256,0.17153
257,0.102182
258,0.151981
259,2.29722
260,2.49528
261,1.07983
262,0.994978
263,0.360595
264,0.475352
265,0.231541
266,0.858473
267,0.273898
268,0.467386
269,1.74997
270,2.00491
271,0.439859
272,0.48061
273,0.658955
274,0.418282
275,0.518249
276,2.96536
277,0.0870737
278,1.06731
279,0.138761
280,0.218057
281,2.98023
282,0.25284
283,2.01194
284,0.212673
285,1.44499
286,0.453527
287,1.01939
288,0.197701
289,0.391684
290,1.55831
291,0.56984
292,0.850271
293,1.34447
294,2.22265
295,3.16452
296,0.218931
297,1.59808
298,2.31984
299,0.631347
300,0.225824
301,0.880558
302,0.844171
303,0.568417
304,0.738673
305,0.305135
306,2.30343
307,0.976725
308,0.822012
309,1.0913
310,0.62688
311,0.231309
312,1.0264
313,0.0544757
314,0.328243
315,0.740818
316,0.346802
317,1.2586
318,0.255636
319,0.210346
320,1.08525
321,1.46771
322,0.41578
323,0.508597
324,0.143273
325,0.13068
326,0.509921
327,1.02667
328,1.22912
329,0.950773
330,1.28724
331,0.795726
332,0.76193
333,0.632801
334,0.0810248
335,1.21823
336,0.302401
337,0.272532
338,0.512579
339,0.671326
340,0.24244
341,0.517265
342,0.748264
343,1.01717
344,0.921088
345,0.443792
346,0.888963
347,0.432186
348,0.952057
349,0.508342
350,0.0971014
351,8.92628
352,0.213953
353,0.332871
354,1.2338
355,1.6185
356,1.85447
357,0.845016
358,2.26664
359,1.48855
360,0.247585
361,0.368137
362,0.278594
363,0.153662
364,2.62636
365,0.422528
366,1.88759
367,0.600856
368,2.00893
369,1.83878
370,0.422274
371,1.56784
372,0.355582
373,0.547879
374,0.446373
375,0.13055
376,0.0525495
377,1.34219
378,0.970853
379,0.627131
380,0.750062
381,0.350638
382,1.20238
383,1.77163
384,0.183416
385,0.530148
386,6.81414
387,0.812938
388,0.983852
389,0.565017
390,5.97749
391,0.17153
392,0.167797
393,0.932981
394,0.438542
395,1.77411
396,0.868489
397,0.181772
398,0.225147
399,0.617856
400,0.866754
401,0.893955
402,0.133587
403,1.15062
404,2.02021
405,0.189569
406,3.23491
407,1.01677
408,0.47893
409,1.77731
410,1.39906
411,0.467433
412,1.73152
413,1.35622
414,0.360595
415,0.542699
416,3.04652
417,0.194758
418,0.629644
419,0.622881
420,0.640504
421,0.861741
422,0.713338
423,2.55257
424,0.77997
425,0.382243
426,2.18016
427,0.591201
428,1.74177
429,0.242198
430,0.789465
431,0.525187
432,1.07799
433,0.908682
434,1.75295
435,0.573785
436,0.306358
437,1.01436
438,1.97506
439,0.246597
440,3.22844
441,0.447983
442,0.255636
443,0.271444
444,0.797878
445,0.468884
446,0.907139
447,0.338917
448,0.91512
449,0.813101
450,0.134795
451,0.985545
452,0.25183
453,0.32923
454,0.412879
455,0.478787
456,0.299992
457,0.48384
458,0.367144
459,0.831354
460,0.560178
461,0.616992
462,0.973371
463,0.848403
464,0.0719344
465,0.123193
466,2.01557
467,0.485634
468,1.99971
469,0.326933
470,0.179245
471,0.179964
472,0.422063
473,0.276651
474,0.733007
475,0.808399
476,1.96148
477,0.611464
