t,cg_iters
1,33393
2,33677
3,33348
4,33149
5,33229
6,33202
7,33469
8,33755
9,33644
10,33753
11,33662
12,33462
13,33403
14,33086
15,33772
16,34234
17,33909
18,33602
19,33601
20,33258
21,8587
22,8586
23,8736
24,8647
25,8583
26,8536
27,8463
28,8551
29,8513
30,8449
31,8414
32,8468
33,8527
34,8462
35,8634
36,8581
37,8449
38,8339
39,8410
40,8499
41,8536
42,8615
43,8612
44,8552
45,8631
46,8608
47,8523
48,8651
49,8488
50,8476
51,8549
52,8527
53,8359
54,8456
55,8502
56,8580
57,8511
58,8561
59,8634
60,8688
61,8632
62,8747
63,8778
64,8608
65,8665
66,8604
67,8543
68,8519
69,8575
70,8549
71,8609
72,8489
73,8553
74,8589
75,8525
76,8534
77,8464
78,8410
79,8520
80,8724
81,8637
82,8615
83,8492
84,8387
85,8471
86,8501
87,8522
88,8556
89,8670
90,8761
91,8656
92,8627
93,8625
94,8467
95,8553
96,8557
97,8461
98,8571
99,8497
100,8508
101,8612
102,8584
103,8600
104,8536
105,8616
106,8536
107,8601
108,8576
109,8604
110,8677
111,8507
112,8486
113,8435
114,8492
115,8364
116,8381
117,8528
118,8532
119,8529
120,8547
121,8496
122,8486
123,8484
124,8610
125,8687
126,8627
127,8647
128,8578
129,8574
130,8672
131,8507
132,8424
133,8502
134,8472
135,8462
136,8567
137,8490
138,8470
139,8538
140,8566
141,8551
142,8605
143,8644
144,8620
145,8538
146,8519
147,8597
148,8557
149,8569
150,8565
151,8623
152,8574
153,8556
154,8595
155,8610
156,8522
157,8593
158,8640
159,8515
160,8619
161,8510
162,8544
163,8665
164,8571
165,8686
166,8738
167,8668
168,8757
169,8689
170,8581
171,8627
172,8632
173,8532
174,8378
175,8643
176,8511
177,8533
178,8458
179,8572
180,8555
181,8511
182,8579
183,8464
184,8447
185,8374
186,8484
187,8374
188,8390
189,8445
190,8468
191,8417
192,8507
193,8533
194,8463
195,8485
196,8646
197,8698
198,8696
199,8596
200,8572
201,8518
202,8377
203,8537
204,8552
205,8482
206,8507
207,8465
208,8495
209,8457
210,8467
211,8565
212,8522
213,8621
214,8661
215,8570
216,8564
217,8517
218,8614
219,8428
220,8531
221,8511
222,8456
223,8428
224,8542
225,8634
226,8417
227,8495
228,8450
229,8352
230,8475
231,8627
232,8537
233,8585
234,8490
235,8658
236,8603
237,8655
238,8633
239,8555
240,8517
241,8560
242,8585
243,8584
244,8592
245,8471
246,8431
247,8429
248,8402
249,8510
250,8415
251,8537
252,8560
253,8561
254,8617
255,8672
256,8733
257,8671
258,8655
259,8538
260,8505
261,8657
262,8728
263,8712
264,8652
265,8555
266,8555
267,8560
268,8477
269,8547
270,8525
271,8591
272,8506
273,8598
274,8521
275,8653
276,8514
277,8446
278,8490
279,8485
280,8618
281,8581
282,8547
283,8536
284,8726
285,8738
286,8616
287,8692
288,8825
289,8795
290,8556
291,8570
292,8498
293,8542
294,8522
295,8753
296,8702
297,8992
298,8694
299,8555
300,8671
301,8636
302,8766
303,8704
304,8584
305,8628
306,8622
307,8545
308,8719
309,8678
310,8693
311,8657
312,8649
313,8570
314,8554
315,8463
316,8575
317,8527
318,8589
319,8620
320,8560
321,8559
322,8446
323,8508
324,8490
325,8502
326,8485
327,8525
328,8660
329,8650
330,8540
331,8414
332,8371
333,8424
334,8519
335,8605
336,8538
337,8561
338,8519
339,8705
340,8629
341,8628
342,8543
343,8650
344,8591
345,8784
346,8869
347,8899
348,8786
349,8647
350,8628
351,8488
352,8512
353,8601
354,8553
355,8756
356,8790
357,8686
358,8546
359,8533
360,8502
361,8593
362,8615
363,8447
364,8463
365,8382
366,8366
367,8364
368,8377
369,8438
370,8456
371,8506
372,8506
373,8475
374,8508
375,8635
376,8609
377,8641
378,8635
379,8620
380,8654
381,8873
382,8673
383,8582
384,8546
385,8620
386,8477
387,8437
388,8558
389,8622
390,8540
391,8554
392,8549
393,8503
394,8499
395,8469
396,8466
397,8509
398,8529
399,8555
400,8491
401,8517
402,8461
403,8541
404,8553
405,8491
406,8647
407,8727
408,8711
409,8510
410,8472
411,8653
412,8639
413,8585
414,8462
415,8455
416,8561
417,8634
418,8712
419,8636
420,8386
421,8417
422,8401
423,8428
424,8395
425,8344
426,8401
427,8477
428,8370
429,8436
430,8372
431,8491
432,8431
433,8455
434,8475
435,8549
436,8513
437,8502
438,8601
439,8569
440,8516
441,8459
442,8552
443,8572
444,8530
445,8567
446,8510
447,8483
448,8393
449,8437
450,8367
451,8518
452,8574
453,8694
454,8567
455,8512
456,8486
457,8393
458,8442
459,8431
460,8506
461,8543
462,8580
463,8601
464,8574
465,8648
466,8664
467,8661
468,8652
469,8619
470,8548
471,8651
472,8552
473,8609
474,8587
475,8648
476,8616
477,8545
478,8464
479,8547
480,8449
481,8583
482,8597
483,8529
484,8679
485,8549
486,8573
487,8515
488,8603
489,8610
490,8682
491,8722
492,8664
493,8482
494,8451
495,8477
496,8491
497,8569
498,8529
499,8543
500,8451
501,8572
502,8692
503,8613
504,8524
505,8559
506,8532
507,8530
508,8563
509,8610
510,8743
511,8568
512,8611
513,8470
514,8504
515,8597
516,8550
517,8541
518,8421
519,8413
520,8492
521,8394
522,8464
523,8436
524,8583
525,8553
526,8582
527,8640
528,8641
529,8622
530,8617
531,8640
532,8629
533,8761
534,8809
535,8895
536,8688
537,8748
538,8744
539,8608
540,8571
541,8565
542,8514
543,8458
544,8537
545,8631
546,8618
547,8716
548,8631
549,8583
550,8675
551,8560
552,8540
553,8576
554,8636
555,8662
556,8746
557,8709
558,8661
559,8683
560,8615
561,8486
562,8580
563,8545
564,8569
565,8535
566,8593
567,8556
568,8604
569,8667
570,8474
571,8521
572,8592
573,8632
574,8550
575,8602
576,8540
577,8670
578,8513
579,8511
580,8545
581,8494
582,8495
583,8531
584,8488
585,8469
586,8505
587,8488
588,8575
589,8760
590,8768
591,8771
592,8814
593,8557
594,8551
595,8578
596,8553
597,8585
598,8541
599,8598
600,8536
601,8513
602,8416
603,8542
604,8689
605,8542
606,8563
607,8624
608,8657
609,8745
610,8717
611,8758
612,8902
613,8697
614,8717
615,8777
616,8826
617,8668
618,8542
619,8503
620,8585
621,8426
622,8553
623,8521
624,8657
625,8853
626,8619
627,8508
628,8498
629,8442
630,8449
631,8490
632,8572
633,8558
634,8679
635,8735
636,8603
637,8572
638,8507
639,8578
640,8677
641,8512
642,8461
643,8472
644,8640
645,8476
