MDTU,min_min,min_max,max_min,max_max5
1,-0.604489,-0.0740588,0.0974505,0.370992
2,-0.549002,-0.0701495,0.0968429,0.35271
3,-0.587946,-0.0918562,0.103122,0.367062
4,-0.529564,-0.0939643,0.103687,0.396777
5,-0.551281,-0.0674134,0.103972,0.369555
6,-0.583714,-0.0955078,0.0923729,0.359172
7,-0.55524,-0.0796497,0.0801649,0.361447
8,-0.59253,-0.0678499,0.103967,0.368289
9,-0.577339,-0.0850062,0.100866,0.363419
10,-0.578204,-0.0858135,0.0822838,0.365736
11,-0.604577,-0.079559,0.0895638,0.356567
12,-0.559803,-0.0735132,0.0933391,0.35471
13,-0.558149,-0.0895354,0.103341,0.351364
14,-0.589587,-0.0578686,0.0958228,0.362753
15,-0.578806,-0.0786509,0.0987469,0.37582
16,-0.637145,-0.0864649,0.0728496,0.376021
17,-0.583933,-0.0687106,0.0897762,0.365268
18,-0.583752,-0.0760767,0.0913897,0.401567
19,-0.579445,-0.0764055,0.090707,0.373901
20,-0.583257,-0.0792076,0.0964644,0.349918
21,-0.622703,-0.0787604,0.0694267,0.362357
22,-0.544143,-0.101052,0.0860677,0.375154
23,-0.625833,-0.0741695,0.0921,0.358275
24,-0.585174,-0.0828257,0.0817966,0.36982
25,-0.585174,-0.0828257,0.0817966,0.36982
26,-0.653732,-0.0929288,0.0800875,0.37044
27,-0.636521,-0.0985839,0.0954258,0.35389
28,-0.603677,-0.107895,0.0669972,0.371973
29,-0.65624,-0.0770832,0.0950257,0.367649
30,-0.615172,-0.106429,0.0765071,0.35799
31,-0.58299,-0.10609,0.0819398,0.354771
32,-0.608584,-0.0923077,0.096043,0.379467
33,-0.608584,-0.0923077,0.096043,0.379467
34,-0.641561,-0.103387,0.0778848,0.36104
35,-0.597511,-0.099205,0.0861124,0.368168
36,-0.635256,-0.10665,0.0879251,0.365543
37,-0.635256,-0.10665,0.0879251,0.365543
38,-0.631354,-0.111099,0.093695,0.35092
39,-0.643723,-0.104184,0.103061,0.356978
40,-0.588372,-0.10216,0.0856549,0.364389
41,-0.61489,-0.089742,0.0892444,0.359341
42,-0.61489,-0.089742,0.0892444,0.359341
