MDTU,|det-1|^2,1-Re(det),Im(det)
1,1.39377,-0.46323,-0.000141566
2,1.1033,-0.34743,-0.000409727
3,1.08807,-0.39123,-0.000481372
4,1.00604,-0.38607,0.000590192
5,1.00053,-0.36728,-0.000258035
6,0.955135,-0.3296,0.000571696
7,1.03123,-0.31379,-0.00115945
8,1.00663,-0.3162,-0.000265091
9,0.918262,-0.263,-0.00110506
10,1.04111,-0.29704,-0.000754277
11,1.01001,-0.30776,-0.000312634
12,0.863217,-0.21501,-0.000348006
13,0.874869,-0.21046,0.000651672
14,0.869732,-0.20335,0.000884252
15,0.941937,-0.20839,0.000633743
16,0.824765,-0.15479,0.00119957
17,0.889991,-0.202,0.0010139
18,0.864074,-0.15496,0.000435497
19,0.806794,-0.12941,-0.000435038
20,0.586861,-0.05283,0.000253384
21,0.513737,-0.00808,-0.000368042
22,0.502151,-0.00313,-7.6035e-05
23,0.522982,0.042554,0.000231398
24,0.490011,0.076669,-6.9509e-05
25,0.490011,0.076669,-6.9509e-05
26,0.464134,0.136024,7.55712e-05
27,0.483325,0.135129,0.000858312
28,0.417063,0.158435,0.00016801
29,0.402375,0.153003,3.25876e-05
30,0.362123,0.174707,0.000442858
31,0.389849,0.179258,-0.000248453
32,0.37767,0.193507,0.000313058
33,0.37767,0.193507,0.000313058
34,0.35522,0.233694,0.000215428
35,0.342105,0.232775,1.73945e-05
36,0.349687,0.290159,-0.000154936
37,0.349687,0.290159,-0.000154936
38,0.318016,0.250939,2.49058e-05
39,0.358808,0.295435,-0.000198879
40,0.326327,0.325623,-0.000291627
41,0.33737,0.327148,0.000283682
42,0.33737,0.327148,0.000283682
43,0.350349,0.309313,0.000773646
44,0.339964,0.313768,0.000190692
45,0.338019,0.310402,0.000659549
46,0.344429,0.318265,9.22222e-05
47,0.344429,0.318265,9.22222e-05
48,0.32672,0.333762,0.000145124
49,0.32672,0.333762,0.000145124
50,0.328429,0.365218,0.000298583
51,0.32171,0.380607,0.000166371
52,0.305869,0.369964,6.09751e-05
53,0.314771,0.387177,0.000166471
54,0.311271,0.394045,-0.000136142
55,0.306713,0.388546,-0.000134639
56,0.307555,0.385518,0.000135292
57,0.310636,0.388325,4.47896e-05
58,0.305246,0.362224,-4.81053e-05
59,0.316929,0.389708,0.000387032
60,0.328581,0.409892,0.000446615
61,0.331656,0.402512,0.000161996
62,0.337414,0.402658,-9.67796e-05
63,0.331218,0.406175,-0.000113236
64,0.327488,0.380856,1.87563e-06
65,0.320221,0.392437,-0.000244322
66,0.320221,0.392437,-0.000244322
67,0.320038,0.415247,0.000477974
68,0.332982,0.382947,0.000759869
69,0.358253,0.397689,-0.000133395
70,0.353504,0.411528,-5.78696e-05
71,0.353977,0.448811,-0.000144082
72,0.346023,0.438928,-0.000293043
73,0.346023,0.438928,-0.000293043
74,0.368149,0.444625,0.000128676
75,0.367142,0.44255,0.000181359
76,0.358991,0.446736,0.00038439
77,0.345683,0.434798,0.000260331
78,0.345683,0.434798,0.000260331
79,0.334217,0.404201,-0.00012718
80,0.337828,0.396116,0.000514503
81,0.317189,0.41156,-0.000121246
82,0.328182,0.397557,-8.52363e-06
83,0.336747,0.410879,5.00049e-05
84,0.333603,0.411749,0.000430125
85,0.339275,0.433386,-0.000831917
86,0.324761,0.431329,-3.80189e-05
87,0.330665,0.421249,0.000670083
88,0.335868,0.41668,-6.72481e-05
89,0.323022,0.409499,0.000465455
90,0.330956,0.41673,0.000818431
91,0.330956,0.41673,0.000818431
92,0.346229,0.423205,-0.000356267
93,0.332078,0.425802,-0.00011621
94,0.337483,0.437695,-0.000115505
95,0.337483,0.437695,-0.000115505
96,0.320347,0.433324,-0.000239645
97,0.33126,0.418098,-1.98755e-05
98,0.320419,0.402726,-6.29287e-05
99,0.320419,0.402726,-6.29287e-05
100,0.325997,0.392629,0.000363726
101,0.334338,0.395017,0.000280339
102,0.341964,0.405019,-6.62392e-05
103,0.322394,0.379293,0.000430856
104,0.330611,0.424137,-7.92834e-05
105,0.336826,0.428377,-6.27002e-05
106,0.336826,0.428377,-6.27002e-05
107,0.331439,0.407367,0.000372068
108,0.339267,0.390179,0.000184886
109,0.339495,0.391411,-0.000262193
110,0.325551,0.414119,2.71726e-05
111,0.341883,0.424579,0.000374436
112,0.337085,0.408222,-0.000227756
113,0.33701,0.423296,0.000591964
114,0.344048,0.433076,-0.000145876
115,0.344048,0.433076,-0.000145876
116,0.34748,0.468787,-0.000228766
117,0.347354,0.473491,-0.000275407
118,0.350619,0.472652,3.5468e-05
119,0.347109,0.459251,0.000208336
120,0.355951,0.478516,-0.000112288
121,0.320211,0.434065,-0.00039647
122,0.328605,0.449426,0.000142329
123,0.319404,0.438468,-3.82167e-05
124,0.355608,0.490594,5.50236e-05
125,0.355608,0.490594,5.50236e-05
126,0.355608,0.490594,5.50236e-05
127,0.359551,0.478811,-5.48468e-05
128,0.349214,0.484627,-0.000144724
129,0.33588,0.462802,0.000143362
130,0.310711,0.437053,-0.000326388
131,0.306702,0.434083,0.000120967
132,0.306702,0.434083,0.000120967
133,0.306702,0.434083,0.000120967
134,0.308537,0.43721,-0.000452006
135,0.308258,0.43651,-0.000170631
136,0.310236,0.460799,-1.64242e-05
137,0.320345,0.478755,1.08294e-05
138,0.340183,0.485768,-0.000298047
139,0.340183,0.485768,-0.000298047
140,0.320383,0.470557,-0.000176372
141,0.318466,0.451232,-0.00010029
142,0.327276,0.463657,0.000482205
143,0.327276,0.463657,0.000482205
144,0.327276,0.463657,0.000482205
145,0.333716,0.481708,-0.00035204
146,0.333716,0.481708,-0.00035204
147,0.337142,0.464313,-0.000710084
148,0.337142,0.464313,-0.000710084
149,0.335201,0.471724,0.000302798
150,0.335201,0.471724,0.000302798
151,0.352186,0.489566,-0.000473076
152,0.352186,0.489566,-0.000473076
153,0.360937,0.482044,-0.00035749
154,0.360937,0.482044,-0.00035749
155,0.360937,0.482044,-0.00035749
156,0.372114,0.474373,-0.000257244
157,0.369659,0.447543,0.000264251
158,0.380715,0.447172,0.000396689
159,0.377298,0.462097,-0.000326527
160,0.379171,0.477876,0.000206428
161,0.366725,0.486246,0.00045635
162,0.380146,0.484154,-0.000156384
163,0.370188,0.479446,-0.000287404
164,0.370188,0.479446,-0.000287404
165,0.382711,0.478832,-0.000372362
166,0.382711,0.478832,-0.000372362
167,0.382711,0.478832,-0.000372362
168,0.382711,0.478832,-0.000372362
169,0.382711,0.478832,-0.000372362
170,0.382711,0.478832,-0.000372362
171,0.387195,0.487905,0.000413569
172,0.367068,0.474287,-0.000232863
173,0.372794,0.466249,-0.000117622
174,0.365581,0.453634,0.000167227
175,0.368725,0.480503,-0.000182066
176,0.362549,0.487252,-0.000274439
177,0.381321,0.506283,-6.66152e-06
178,0.381321,0.506283,-6.66152e-06
179,0.381321,0.506283,-6.66152e-06
180,0.381584,0.474727,0.000308073
181,0.35108,0.456991,-0.000592478
182,0.35108,0.456991,-0.000592478
183,0.353203,0.470313,-0.0002443
184,0.356,0.474647,8.13836e-05
185,0.356,0.474647,8.13836e-05
186,0.362763,0.477696,-0.000147775
187,0.37717,0.497417,0.000175038
188,0.37717,0.497417,0.000175038
189,0.37717,0.497417,0.000175038
190,0.362981,0.503287,6.51638e-05
191,0.382318,0.527773,0.000167358
192,0.367169,0.519938,-0.000263784
193,0.366636,0.509928,-0.000542219
194,0.36097,0.509032,-0.000279023
195,0.36097,0.509032,-0.000279023
196,0.365731,0.513926,-0.00020545
197,0.369505,0.508971,-0.00037112
198,0.367394,0.506586,3.9143e-05
199,0.366519,0.498289,0.00017497
200,0.368867,0.510775,-0.000146482
201,0.368867,0.510775,-0.000146482
202,0.347557,0.494535,-9.52048e-05
203,0.347557,0.494535,-9.52048e-05
204,0.327983,0.477429,-4.32377e-05
205,0.315184,0.441885,-0.000123748
206,0.325921,0.463924,0.000301839
207,0.325921,0.463924,0.000301839
208,0.327946,0.44269,-0.000267983
209,0.327943,0.441468,0.000295356
210,0.336502,0.465568,0.000154737
211,0.329426,0.469164,7.38939e-05
212,0.333139,0.468048,0.000220264
213,0.333139,0.468048,0.000220264
214,0.313801,0.411933,-6.03442e-05
215,0.327372,0.431492,0.000638731
216,0.314266,0.392376,-0.000592989
217,0.323163,0.407645,0.000367077
218,0.303619,0.380813,-0.000245208
219,0.300639,0.394466,-0.000461872
220,0.320102,0.406452,0.000479784
221,0.323797,0.434797,0.000435218
222,0.323797,0.434797,0.000435218
223,0.334909,0.429145,5.10812e-05
224,0.331745,0.423191,0.000147575
225,0.319196,0.39653,-0.000220224
226,0.336581,0.420429,-0.000125258
227,0.323267,0.42909,0.000673559
228,0.323267,0.42909,0.000673559
229,0.343939,0.435894,8.72604e-05
230,0.336656,0.436604,-8.43498e-06
231,0.366636,0.462712,0.000399396
232,0.366636,0.462712,0.000399396
233,0.362936,0.427736,-0.000668789
234,0.362936,0.427736,-0.000668789
235,0.364157,0.416832,-0.000133092
236,0.372017,0.421169,6.01405e-05
237,0.372017,0.421169,6.01405e-05
238,0.350591,0.4068,-2.8236e-05
239,0.326338,0.420676,-2.60028e-06
240,0.324376,0.41355,-6.07075e-05
241,0.349556,0.380217,0.000350447
242,0.348116,0.413674,3.3542e-05
243,0.367556,0.419186,-0.00024128
244,0.367556,0.419186,-0.00024128
245,0.357268,0.417096,-0.000266581
246,0.362379,0.3917,0.000412126
247,0.369648,0.420534,0.000229395
248,0.370045,0.419198,0.000419162
249,0.362634,0.438247,-0.000308644
250,0.378994,0.432728,-7.14259e-05
251,0.357355,0.414396,-0.000189996
252,0.357355,0.414396,-0.000189996
253,0.345568,0.42618,-0.000142302
254,0.330751,0.428444,-5.84477e-05
255,0.348992,0.440049,0.000230074
256,0.348992,0.440049,0.000230074
257,0.356319,0.463942,0.000159149
258,0.358215,0.47285,-0.000366968
259,0.358177,0.485343,1.54294e-05
260,0.36957,0.487508,2.95986e-05
261,0.383666,0.506972,2.87821e-05
262,0.372804,0.499325,-5.68096e-05
263,0.395367,0.526431,0.00052014
264,0.398375,0.515732,0.00057221
265,0.410458,0.524688,0.000127082
266,0.371635,0.483471,-0.000167056
267,0.366518,0.479729,-0.000417574
268,0.364645,0.481128,0.000139479
269,0.375182,0.503804,-0.00056484
270,0.382189,0.520797,-0.000445568
271,0.382189,0.520797,-0.000445568
272,0.375511,0.529275,-0.000324573
273,0.376449,0.502037,-0.000212946
274,0.36108,0.463221,0.000176806
275,0.359529,0.445363,-0.000127645
276,0.355096,0.47774,-0.000284716
277,0.346616,0.457477,-7.97365e-05
278,0.353344,0.476405,-0.000113033
279,0.334619,0.436867,-0.000398698
280,0.33156,0.43216,-0.000601594
281,0.33156,0.43216,-0.000601594
282,0.343458,0.458322,-0.000153419
283,0.339341,0.466793,-0.000242465
284,0.332632,0.468228,8.48831e-05
285,0.332632,0.468228,8.48831e-05
286,0.335481,0.446935,0.000715962
287,0.361472,0.467219,5.50172e-05
288,0.361472,0.467219,5.50172e-05
289,0.378167,0.468794,0.000294128
290,0.358911,0.445165,-0.000363261
291,0.35294,0.424389,8.6749e-05
292,0.362369,0.454787,-8.70896e-05
293,0.3399,0.419426,-5.47219e-05
294,0.328455,0.418568,2.81089e-05
295,0.327641,0.401944,0.000544981
296,0.324765,0.425877,1.81899e-05
297,0.324765,0.425877,1.81899e-05
298,0.322973,0.416384,-4.6983e-05
299,0.3243,0.427726,-1.89649e-05
300,0.312822,0.427222,3.65272e-05
301,0.306255,0.420371,-8.61375e-05
302,0.30879,0.406077,-0.000170623
303,0.301915,0.375229,0.000266823
304,0.321857,0.3722,0.000520842
