MDTU,0,2,4,6,8,10
10,19.2496,19.228,19.2136,19.1975,19.1808,19.1676
20,18.8908,18.8692,18.8606,18.8429,18.8231,18.8101
30,18.5905,18.5759,18.5631,18.5547,18.5496,18.5457
40,18.524,18.517,18.5037,18.496,18.4901,18.4796
50,18.4735,18.4468,18.4373,18.4295,18.4214,18.4158
60,18.1516,18.1213,18.1162,18.1104,18.1045,18.095
70,18.3001,18.2734,18.2628,18.2383,18.2228,18.1961
80,18.097,18.0707,18.0572,18.0403,18.0295,18.0123
90,18.1403,18.1169,18.1068,18.0933,18.0855,18.0742
100,18.0319,18.0123,18.0026,17.9923,17.9831,17.9801
110,18.1158,18.0978,18.0793,18.0687,18.0539,18.0378
120,18.2021,18.1799,18.1679,18.1616,18.1543,18.1403
130,18.1102,18.0851,18.0752,18.0548,18.0433,18.0329
140,18.1279,18.0931,18.0843,18.08,18.0715,18.0584
150,18.0363,18.0227,18.0217,18.0055,17.996,17.9823
160,17.9758,17.9623,17.9534,17.9457,17.937,17.934
170,18.1727,18.1507,18.1431,18.133,18.1286,18.1201
180,17.8402,17.8087,17.7981,17.7927,17.7874,17.7822
190,17.9745,17.9601,17.9455,17.9408,17.9365,17.9302
200,17.9163,17.9092,17.8897,17.8847,17.8829,17.8788
210,17.9498,17.9211,17.9059,17.8909,17.8874,17.8654
220,17.9746,17.9702,17.9527,17.9513,17.9371,17.9236
230,18.1835,18.16,18.1437,18.1356,18.129,18.1168
240,18.032,18.0068,17.9986,17.996,17.9793,17.9709
250,17.9964,17.9687,17.96,17.9423,17.9377,17.9177
260,17.9126,17.8944,17.8877,17.8802,17.87,17.8688
270,17.9652,17.9361,17.935,17.9302,17.9231,17.918
280,17.8573,17.8322,17.8266,17.8198,17.8146,17.8098
290,17.9195,17.9179,17.8901,17.8841,17.8836,17.8784
300,17.939,17.9176,17.9002,17.8842,17.8773,17.8638
310,17.7327,17.721,17.7028,17.6948,17.6884,17.6794
320,17.9156,17.8901,17.8816,17.8673,17.8578,17.8486
330,17.7549,17.7467,17.7315,17.7203,17.7187,17.7131
