t,cg_iters
1,33234
2,33263
3,33714
4,34263
5,34308
6,33781
7,33308
8,33545
9,33675
10,34297
11,34298
12,33966
13,33554
14,33403
15,33603
16,33470
17,33315
18,33328
19,33246
20,33458
21,17031
22,17112
23,17170
24,17750
25,17179
26,17275
27,17241
28,17245
29,17025
30,17045
31,17168
32,17440
33,17151
34,17217
35,17223
36,17162
37,17074
38,16956
39,17086
40,17096
41,8610
42,8654
43,8639
44,8447
45,8646
46,8744
47,8560
48,8667
49,8506
50,8597
51,8554
52,8753
53,8693
54,8747
55,8815
56,8945
57,8863
58,8692
59,8789
60,8684
61,8792
62,8871
63,8827
64,8849
65,8699
66,8597
67,8650
68,8566
69,8455
70,8721
71,8774
72,8767
73,8747
74,8825
75,8834
76,9063
77,8877
78,8784
79,8738
80,8695
81,8820
82,8829
83,8782
84,8837
85,8908
86,8837
87,8762
88,8759
89,8724
90,8823
91,8762
92,8771
93,8851
94,8973
95,8981
96,8870
97,8979
98,8771
99,8848
100,8940
101,8912
102,8906
103,8830
104,8773
105,8896
106,8853
107,8771
108,8750
109,8716
110,8693
111,8735
112,8752
113,8689
114,8761
115,8691
116,8620
117,8675
118,8714
119,8697
120,8703
121,8724
122,8681
123,8685
124,8664
125,8600
126,8795
127,8592
128,8759
129,8748
130,8698
131,8604
132,8636
133,8708
134,8617
135,8846
136,8858
137,8850
138,8829
139,8805
140,9000
141,9076
142,9183
143,9365
144,9040
145,9129
146,8914
147,8768
148,8743
149,8593
150,8703
151,8672
152,8628
153,8534
154,8622
155,8647
156,8633
157,8817
158,8905
159,8933
160,8916
161,8664
162,8711
163,8660
164,8747
165,8954
166,8950
167,9021
168,9144
169,8782
170,8774
171,8965
172,8857
173,8848
174,8861
175,8742
176,8863
177,8931
178,8846
179,8978
180,9183
181,8953
182,8989
183,8964
184,8928
185,8774
186,8890
187,8986
188,9031
189,8758
190,8687
191,8768
192,8736
193,8894
194,9019
195,8853
196,8735
197,8547
198,8602
199,8718
200,8649
201,8769
202,8808
203,8844
204,8751
205,8850
206,8779
207,8813
208,8786
209,8819
210,8719
211,8854
212,9002
213,8728
214,8704
215,8706
216,8667
217,8617
218,8719
219,8686
220,8635
221,8732
222,8811
223,8783
224,8933
225,8901
226,8828
227,8989
228,8987
229,9061
230,9032
231,9093
232,9010
233,8871
234,9030
235,8829
236,8820
237,8836
238,8866
239,8934
240,9292
241,9153
242,8957
243,9002
