MDTU,min_width,max_width
1,0.0582106,0.0348877
2,0.0561834,0.0332194
3,0.0565991,0.0332608
4,0.0568152,0.0333533
5,0.0563706,0.032786
6,0.0555042,0.0322932
7,0.0563047,0.032566
8,0.0555743,0.032095
9,0.0559589,0.032191
10,0.0552527,0.032263
11,0.0568104,0.0329414
12,0.054427,0.0319765
13,0.0548229,0.0320243
14,0.0549654,0.031966
15,0.0547017,0.0320285
16,0.0554871,0.0323045
17,0.0551428,0.0321345
18,0.0553917,0.0313971
19,0.0545966,0.0316342
20,0.0558263,0.0323413
21,0.0558235,0.031889
22,0.0545829,0.030916
23,0.0534233,0.0303455
24,0.0525739,0.0301468
25,0.0521906,0.0297861
26,0.0516013,0.0294156
27,0.0516583,0.0294299
28,0.0518691,0.0297376
29,0.0520337,0.0296826
30,0.0523749,0.0300403
31,0.0518177,0.030086
32,0.0530468,0.0300299
33,0.0532741,0.0304918
34,0.053696,0.0305728
35,0.0547523,0.0315166
36,0.054051,0.031175
37,0.054013,0.0307232
38,0.0536291,0.0310169
39,0.0541041,0.0304425
40,0.053446,0.0304688
41,0.0539005,0.0301638
42,0.0539711,0.030485
43,0.0549442,0.0312348
44,0.0538761,0.0308212
45,0.0532652,0.0302387
46,0.0536242,0.0303759
47,0.0535707,0.0300385
48,0.0545189,0.0307173
49,0.055558,0.0312019
50,0.055558,0.0312019
51,0.0559366,0.0312996
52,0.0563555,0.0317614
53,0.0563555,0.0317614
54,0.0563555,0.0317614
55,0.054451,0.0307301
56,0.0549841,0.0309282
57,0.0545798,0.0306078
58,0.0545798,0.0306078
59,0.0550522,0.0309802
60,0.0555434,0.0310464
61,0.0555434,0.0310464
62,0.0550248,0.0311077
63,0.0550248,0.0311077
64,0.0539169,0.030384
65,0.0543644,0.0303404
66,0.0547476,0.0309114
67,0.0551366,0.0310461
68,0.0551366,0.0310461
69,0.0544128,0.0304879
70,0.0542765,0.0302033
71,0.0547688,0.0307568
72,0.0547688,0.0307568
73,0.0547688,0.0307568
74,0.0547688,0.0307568
75,0.0547125,0.0309636
76,0.0547125,0.0309636
77,0.0538718,0.0303355
78,0.0535148,0.0307
79,0.0536709,0.0306036
80,0.0517144,0.0293718
81,0.0520338,0.0295304
82,0.0520338,0.0295304
83,0.0520338,0.0295304
84,0.0524636,0.0298871
85,0.0531217,0.0294262
86,0.0529791,0.0300081
87,0.0536134,0.0305495
88,0.052957,0.0304256
89,0.0525881,0.0299883
90,0.052208,0.0297805
91,0.052208,0.0297805
92,0.0521887,0.0295718
93,0.0538346,0.030599
94,0.0527101,0.0299115
95,0.0527101,0.0299115
96,0.0527101,0.0299115
97,0.0527101,0.0299115
98,0.0527101,0.0299115
99,0.0520036,0.0290802
100,0.0517493,0.0291136
101,0.0513601,0.0282957
102,0.052076,0.0286271
103,0.0521791,0.0288268
104,0.0521791,0.0288268
105,0.0517907,0.0289089
106,0.0518573,0.0291882
107,0.052421,0.0288211
108,0.0533952,0.0294991
109,0.0533952,0.0294991
110,0.0535937,0.0298296
111,0.0535368,0.0299512
112,0.0535368,0.0299512
113,0.0546632,0.0309445
114,0.0548699,0.0307844
115,0.0540633,0.0309753
116,0.0540633,0.0309753
117,0.0547496,0.0306963
118,0.0547496,0.0306963
119,0.0553198,0.0308125
120,0.0544351,0.0307037
121,0.0544351,0.0307037
122,0.0542354,0.0303243
123,0.055104,0.0308014
124,0.055104,0.0308014
125,0.0541273,0.030655
126,0.0541273,0.030655
127,0.0524431,0.0295018
128,0.0532291,0.0297145
129,0.0532291,0.0297145
130,0.0537437,0.0298829
131,0.0525434,0.0297199
132,0.0525434,0.0297199
133,0.0526828,0.0296869
134,0.0541874,0.0305665
135,0.0531935,0.0296569
136,0.0531935,0.0296569
137,0.0524382,0.02927
138,0.0524382,0.02927
139,0.0520831,0.0291387
140,0.0523535,0.0290467
141,0.0522469,0.0289944
142,0.0516646,0.0289533
143,0.052459,0.0291176
144,0.052459,0.0291176
145,0.0526203,0.0293252
146,0.0520578,0.0287838
147,0.0520366,0.0290165
148,0.0520366,0.0290165
149,0.0534801,0.029447
150,0.0534801,0.029447
151,0.0534625,0.0297372
152,0.052464,0.0287982
153,0.052464,0.0287982
154,0.0525442,0.028999
155,0.0525442,0.028999
156,0.0533787,0.0294288
157,0.0522966,0.0291866
158,0.0533234,0.0301087
159,0.0533234,0.0301087
160,0.0532818,0.0297981
161,0.0533737,0.0299606
162,0.0536521,0.0299209
163,0.0548089,0.0302375
164,0.0529825,0.0299809
165,0.0529825,0.0299809
166,0.0529825,0.0299809
167,0.053727,0.03023
168,0.0545116,0.0306273
169,0.0541267,0.0301614
170,0.0543415,0.0304593
171,0.0543415,0.0304593
172,0.0544353,0.0301402
173,0.0536371,0.0303962
174,0.0549275,0.0305354
175,0.053329,0.0296385
176,0.0528182,0.029604
177,0.0518427,0.0291727
178,0.0530112,0.0294437
179,0.0523269,0.0292753
180,0.0523682,0.0291423
181,0.0528544,0.0295561
182,0.0529903,0.0295911
183,0.054269,0.0303628
184,0.054269,0.0303628
185,0.054269,0.0303628
186,0.0551217,0.0308789
187,0.0556822,0.0315268
188,0.0549802,0.0309803
189,0.0551944,0.0311099
190,0.0544294,0.0306408
191,0.0544294,0.0306408
192,0.0541635,0.0301384
193,0.0544913,0.0307885
194,0.0552866,0.0306485
195,0.0559655,0.031167
196,0.0559655,0.031167
197,0.0559655,0.031167
198,0.0552954,0.0307012
199,0.0552954,0.0307012
200,0.0542863,0.0300178
201,0.0539112,0.0301234
202,0.0532188,0.0296763
203,0.0532188,0.0296763
204,0.0533813,0.0291152
205,0.0533813,0.0291152
206,0.0533813,0.0291152
207,0.0528622,0.0291845
208,0.0533795,0.029146
209,0.0533795,0.029146
210,0.0533795,0.029146
211,0.053472,0.0293266
212,0.053472,0.0293266
213,0.053472,0.0293266
214,0.053472,0.0293266
215,0.053472,0.0293266
216,0.0525522,0.0296018
217,0.0528412,0.0290115
218,0.0530169,0.0292797
219,0.0530078,0.0295506
220,0.0548579,0.0305615
221,0.0540042,0.0296572
222,0.0531611,0.029202
223,0.0534288,0.0297429
224,0.0533555,0.029278
225,0.0537165,0.0295081
226,0.0537165,0.0295081
227,0.0539883,0.0300628
228,0.0539883,0.0300628
229,0.0541217,0.0298102
230,0.0541217,0.0298102
231,0.0541217,0.0298102
232,0.054567,0.0301496
233,0.054567,0.0301496
234,0.0548867,0.03047
235,0.0543933,0.0302005
236,0.0544656,0.0301993
237,0.0544656,0.0301993
238,0.054668,0.0299967
239,0.0540795,0.0301125
240,0.0534486,0.0295775
241,0.0526041,0.0296421
242,0.0526041,0.0296421
243,0.0536248,0.0294985
244,0.0537077,0.0296146
245,0.054455,0.0302173
246,0.054263,0.0300189
247,0.0549649,0.0303972
248,0.0549649,0.0303972
249,0.0549649,0.0303972
250,0.0548508,0.0299221
251,0.0544854,0.0301086
252,0.0539206,0.030117
253,0.054113,0.0301624
254,0.0543141,0.0299137
255,0.0536518,0.0294868
256,0.0523302,0.0288705
257,0.0529277,0.0290313
258,0.0529774,0.0291292
259,0.0523502,0.0291356
260,0.0523502,0.0291356
261,0.0527055,0.0290296
262,0.0527055,0.0290296
263,0.0527524,0.0286959
264,0.0527524,0.0286959
265,0.0529117,0.0288207
266,0.0529117,0.0288207
267,0.0524631,0.0286278
268,0.0522816,0.0286975
269,0.0522816,0.0286975
270,0.0522816,0.0286975
271,0.052366,0.0287229
272,0.0520951,0.0288778
273,0.0518416,0.0285834
274,0.0520831,0.0287098
275,0.0523267,0.0290252
276,0.0530018,0.0290652
277,0.0530018,0.0290652
278,0.0530018,0.0290652
279,0.0523129,0.0289186
280,0.0523129,0.0289186
281,0.0516917,0.0284213
282,0.051659,0.0283727
283,0.051659,0.0283727
284,0.051659,0.0283727
285,0.0527255,0.0285471
286,0.0527255,0.0285471
287,0.0523815,0.0288316
288,0.0525176,0.0292185
289,0.0528187,0.0287608
290,0.0528187,0.0287608
291,0.0517959,0.0286244
292,0.0517959,0.0286244
293,0.0517959,0.0286244
294,0.0524857,0.0289919
295,0.0527702,0.0287962
296,0.0527702,0.0287962
297,0.0532074,0.0296119
298,0.0534846,0.0293818
299,0.0527078,0.0291476
300,0.053008,0.0291348
301,0.0525047,0.0286847
302,0.0525047,0.0286847
303,0.0525047,0.0286847
304,0.0525047,0.0286847
305,0.0519872,0.0287045
306,0.0519872,0.0287045
307,0.0516111,0.0285622
308,0.0517854,0.0288717
309,0.0524191,0.0290958
310,0.0539474,0.0295128
311,0.0539474,0.0295128
312,0.0537703,0.0296671
313,0.0537703,0.0296671
314,0.053633,0.0295585
315,0.0535292,0.0294244
316,0.0533355,0.0291924
317,0.0529138,0.0290889
318,0.0529138,0.0290889
319,0.0529138,0.0290889
320,0.0518412,0.0288218
321,0.0526009,0.0291614
322,0.0534949,0.0291689
323,0.0527434,0.0290648
324,0.0527434,0.0290648
325,0.05319,0.0296608
326,0.053005,0.0293569
327,0.0532109,0.0295604
328,0.0527636,0.0294342
329,0.0527636,0.0294342
330,0.0527772,0.0295186
331,0.0526022,0.0292074
332,0.0526022,0.0292074
333,0.0522915,0.0288385
334,0.0521644,0.028978
335,0.0521644,0.028978
336,0.0532514,0.0295824
337,0.0537213,0.029747
338,0.0537213,0.029747
339,0.0537213,0.029747
340,0.0536542,0.030211
341,0.0538959,0.0302118
342,0.0544744,0.0301095
343,0.052808,0.0289189
344,0.0533645,0.0295226
345,0.0533645,0.0295226
346,0.0533276,0.0299666
347,0.0526836,0.0289114
348,0.0526836,0.0289114
349,0.0534311,0.0294481
350,0.0534311,0.0294481
351,0.0534311,0.0294481
352,0.0532622,0.0296483
353,0.0528959,0.0299012
354,0.0523353,0.0293414
355,0.0526414,0.0294746
356,0.0526414,0.0294746
357,0.0526414,0.0294746
358,0.0528169,0.0297266
359,0.0528093,0.0295561
360,0.0518458,0.0290999
