MDTU,susyTrans,Im(bilin)
10,0.00291527,-0.00201948
20,0.00495145,-9.63123e-05
30,-0.00195013,-0.000893445
40,0.00259973,-0.00364908
50,-0.00239126,0.000949971
60,0.00360685,0.000418616
70,-0.00296811,0.00164153
80,-0.00286415,0.00202292
90,0.00212886,0.00422691
100,0.00472856,0.00114752
110,-0.00391432,0.00317109
120,-0.00212132,0.0013263
130,0.00319393,0.0036067
140,-0.00299724,-0.0027396
150,0.000725199,-0.000264327
160,-0.00593748,0.000221959
170,0.00108283,0.000405709
180,-0.00269505,0.00107519
190,0.00102531,0.00130905
200,0.00473841,0.00047878
210,-0.00034091,-0.00170656
220,0.0022775,-0.000403548
230,-0.00100433,0.00156895
240,-0.00287626,0.00067615
250,0.000167273,0.000463937
260,-0.00291141,-0.000766058
270,-0.00316716,0.000386888
280,-0.00179759,-0.00121378
290,-0.00132294,-0.00126096
300,0.00080832,-0.00359913
310,-0.00362607,0.000911917
320,-0.00152703,-0.00129911
330,-0.00451813,0.000715502
340,0.000663161,0.000163108
350,-0.00367304,-0.00235407
360,-0.00591695,-0.00102936
370,-0.00339268,-0.00103286
380,-0.00504396,0.000998975
390,-0.00556847,-0.00146518
400,0.000539512,0.000341567
410,-0.00247698,-0.00102674
420,-0.00316851,0.00082972
430,0.00271549,-0.000199417
440,0.00028036,0.000901534
450,-0.00736053,0.00237105
460,-0.00153062,-0.000217431
470,-0.00166943,-0.00449267
480,-0.00300897,-0.00265047
490,0.00157125,-0.000107584
500,0.00312878,2.83393e-05
510,-0.00153062,-0.000799337
520,-0.00116348,0.00206566
530,-0.00464258,-0.00075432
540,0.000951,0.000617622
550,0.000354463,-2.12124e-05
560,0.00377897,-0.000946954
570,-0.00425568,-0.00214497
580,0.00356551,0.00184411
590,-0.00426767,-0.000213558
600,0.000830399,-0.000908969
610,-0.00488352,-0.0024564
620,0.000488419,0.00134281
630,-0.00697264,-0.00185684
640,-0.00611366,0.00069626
650,0.00395322,-0.000896739
660,0.000859916,0.000653496
670,0.00301939,0.00212926
680,-0.00412875,0.000640508
690,-0.00291784,-0.000749724
700,-0.00164482,-0.00304634
710,0.000614682,-0.000715279
720,-0.00290557,0.00385504
730,0.000504416,-0.000384227
740,0.000328156,-0.000660207
750,-0.00620836,-0.0023624
760,-0.00195816,0.00131074
770,-0.00291375,-0.00202772
780,-0.003091,-0.00258843
790,0.000611619,0.00290707
800,0.00154754,0.000531074
810,0.000817229,-0.00136497
820,-0.000742356,0.000271771
830,0.00380742,-0.00184027
840,-0.00607016,-0.00115945
850,-0.00161431,-2.9889e-05
860,-0.00232886,0.00030553
870,-0.00012974,-0.00181072
880,-0.00328447,0.000620615
890,-0.00452667,-0.00252445
900,-0.00491444,-0.000380274
910,-0.0029655,0.00122342
920,-0.00565423,-0.000794768
930,0.000303618,-0.0016507
940,-0.000253121,0.000971537
950,0.00506978,0.00237427
960,-0.00372938,-0.00144543
970,-0.00196844,0.000423827
980,-0.00279056,-0.000758756
990,-0.000576876,-0.00213662
1000,-0.00418511,0.000421313
1010,-0.000555133,-0.000425493
1020,-0.000728412,0.000663938
1030,-0.000606755,0.00121748
1040,0.00191222,-0.00188072
1050,-0.00250949,0.00168895
1060,-0.00465182,0.00335696
1070,-0.000473718,0.00340829
1080,-0.00241601,-0.000812841
1090,-0.00381577,-0.000518935
1100,0.0004702,-0.00202514
1110,0.00207979,0.00162146
1120,-0.00231703,0.000823087
1130,-0.000422715,0.00136069
1140,0.00158172,0.00157637
1150,0.00073938,0.00323965
1160,0.00604006,-0.00120206
