t,cg_iters
1,28011
2,27980
3,28425
4,27992
5,28094
6,27637
7,27388
8,27236
9,27928
10,27853
11,14169
12,14545
13,14340
14,13991
15,13725
16,13577
17,13565
18,13946
19,13703
20,13735
21,7994
22,8083
23,7989
24,8032
25,8056
26,7884
27,8080
28,8023
29,7937
30,8046
31,7964
32,8063
33,8022
34,8086
35,8183
36,8060
37,8081
38,8198
39,8181
40,8188
41,8249
42,8091
43,8171
44,8183
45,7988
46,7940
47,8049
48,7924
49,8046
50,8004
51,7997
52,7907
53,7956
54,8021
55,7972
56,8003
57,8191
58,8220
59,7957
60,8113
61,8244
62,8093
63,8290
64,8037
65,8245
66,8285
67,8119
68,7776
69,7835
70,7874
71,7827
72,7850
73,8009
74,7797
75,7798
76,7874
77,7730
78,7815
79,7888
80,7908
81,7875
82,7797
83,8003
84,7931
85,8092
86,7921
87,7870
88,7804
89,7862
90,7810
91,8086
92,8155
93,7980
94,7804
95,7796
96,7817
97,7926
98,7807
99,7888
100,7698
101,7261
102,7278
103,7223
104,7202
105,7196
106,7269
107,7275
108,7395
109,7260
110,7213
111,7220
112,7334
113,7381
114,7463
115,7397
116,7331
117,7326
118,7410
119,7414
120,7384
121,7487
122,7567
123,7411
124,7431
125,7371
126,7409
127,7332
128,7352
129,7450
130,7400
131,7452
132,7531
133,7484
134,7388
135,7401
136,7389
137,7441
138,7265
139,7285
140,7294
141,7314
142,7194
143,7225
144,7344
145,7326
146,7262
147,7320
148,7322
149,7398
150,7354
151,7365
152,7382
153,7388
154,7446
155,7400
156,7282
157,7297
158,7202
159,7327
160,7338
161,7404
162,7366
163,7331
164,7330
165,7360
166,7442
167,7483
168,7437
169,7388
170,7340
171,7232
172,7192
173,7107
174,7264
175,7321
176,7310
177,7474
178,7306
179,7324
180,7292
181,7245
182,7258
183,7269
184,7185
185,7103
186,7183
187,7210
188,7445
189,7387
190,7459
191,7417
192,7486
193,7376
194,7486
195,7440
196,7427
197,7624
198,7498
199,7371
200,7439
201,6803
202,6936
203,6888
204,7010
205,6840
206,6873
207,6862
208,6920
209,6858
210,6845
211,6835
212,6769
213,6789
214,6850
215,6763
216,6848
217,6808
218,6811
219,6804
220,6752
221,6822
222,6860
223,6831
224,6827
225,6818
226,6882
227,6778
228,6734
229,6785
230,6751
231,6795
232,6811
233,6892
234,6900
235,6869
236,6771
237,6769
238,6858
239,6642
240,6748
241,6741
242,6796
243,6886
244,6789
245,6805
246,6787
247,6770
248,6717
249,6823
250,6875
251,6839
252,6934
253,6827
254,6794
255,6823
256,6793
257,6839
258,6712
259,6692
260,6712
261,6830
262,6784
263,6783
264,6776
265,6829
266,6896
267,6831
268,6913
269,6847
270,7017
271,7012
272,6754
273,6656
274,6665
275,6656
276,6694
277,6794
278,6824
279,6905
280,6969
281,6907
282,6988
283,7122
284,7122
285,7028
286,7188
287,7240
288,7013
289,6978
290,7034
291,7005
292,7038
293,6962
294,6911
295,6702
296,6814
297,6937
298,6981
299,6847
300,6727
301,6646
302,6810
303,6792
304,6897
305,6840
306,6868
307,6979
308,7109
309,7141
310,7292
311,7048
312,6916
313,7023
314,6903
315,6861
316,7007
317,6909
318,6774
319,6889
320,6773
321,6839
322,6957
323,6816
324,6742
325,6898
326,6850
327,6933
328,6946
329,7034
330,7115
331,7092
332,7250
333,7061
334,7128
335,6962
336,6822
337,6768
338,6854
339,6922
340,6940
341,7159
342,7009
343,7011
344,7160
345,6927
346,6865
347,6828
348,6921
349,6960
350,7037
351,6967
352,6935
353,6800
354,6683
355,6801
356,6891
357,6820
358,6738
359,6738
360,6818
361,6814
362,6773
363,6711
364,6626
365,6679
366,6693
367,6875
368,6978
369,6649
370,6625
371,6769
372,6746
373,6722
374,6751
375,6904
376,6714
377,6682
378,6709
379,6808
380,6791
381,6763
382,6744
383,6816
384,6854
385,6821
386,6750
387,6703
388,6623
389,6547
390,6509
391,6691
392,6689
393,6707
394,6835
395,6902
396,6875
397,6909
398,6813
399,6705
400,6742
401,6861
402,6750
