MDTU,plaq,Re(det),Im(det),link
1,0.701814,0.712984,0.23618,0.0764434
2,0.701814,0.712984,0.23618,0.0764434
3,0.847733,1.88532,0.58782,0.0886664
4,0.866505,1.83605,0.56575,0.0910705
5,0.879029,1.91678,0.590346,0.0922012
6,0.822945,1.74011,0.553916,0.0863265
7,0.845565,1.80601,0.575643,0.0886522
8,0.840981,1.72079,0.542474,0.0883886
9,0.847148,1.7374,0.538702,0.0893192
10,0.839316,1.75796,0.552615,0.088409
11,0.795589,1.67444,0.54255,0.0836992
12,0.796368,1.67234,0.539151,0.0834828
13,0.775149,1.6632,0.551117,0.0808415
14,0.730489,1.50904,0.513003,0.0766202
15,0.739537,1.46423,0.490416,0.0775387
16,0.735638,1.46885,0.493738,0.0773419
17,0.737321,1.4642,0.495961,0.0773703
18,0.760442,1.48873,0.492077,0.0795462
19,0.759744,1.50768,0.499475,0.0793436
20,0.747736,1.49377,0.497397,0.0782932
21,0.733798,1.43504,0.482044,0.0768388
22,0.728011,1.3573,0.460804,0.0765144
23,0.700492,1.28281,0.445759,0.0739228
24,0.680752,1.21564,0.420399,0.0721911
25,0.715897,1.28838,0.435239,0.0759309
26,0.694646,1.20631,0.417945,0.0736691
27,0.722807,1.26806,0.433058,0.0766595
28,0.716953,1.22332,0.420107,0.0761984
29,0.67816,1.10125,0.391916,0.0723668
30,0.699756,1.13921,0.392439,0.0746205
31,0.692653,1.10591,0.384562,0.0738722
32,0.699743,1.14996,0.392126,0.0745058
33,0.682456,1.10982,0.389304,0.0719427
34,0.659766,1.13575,0.404156,0.0692659
35,0.713823,1.20912,0.409063,0.0753524
36,0.696074,1.18305,0.411695,0.073599
37,0.691841,1.18804,0.414396,0.0730359
38,0.68358,1.16394,0.410847,0.0724385
39,0.656616,1.08399,0.3864,0.0696886
40,0.645778,1.06632,0.389206,0.0681528
41,0.645778,1.06632,0.389206,0.0681528
42,0.645778,1.06632,0.389206,0.0681528
43,0.64379,1.0586,0.381558,0.0683426
44,0.674937,1.07836,0.38149,0.0716199
45,0.650181,1.00619,0.361696,0.0696294
46,0.646485,1.02086,0.368885,0.068876
47,0.644601,1.01631,0.365474,0.0688145
48,0.644601,1.01631,0.365474,0.0688145
49,0.631789,1.01233,0.371201,0.0668982
50,0.622743,0.950516,0.355302,0.0662131
51,0.646178,0.985995,0.356438,0.0685027
52,0.646178,0.985995,0.356438,0.0685027
53,0.646178,0.985995,0.356438,0.0685027
54,0.648468,0.980021,0.354215,0.0689616
55,0.648468,0.980021,0.354215,0.0689616
56,0.677413,1.06181,0.370402,0.0719001
57,0.681677,1.03568,0.364834,0.0729892
58,0.632789,0.948557,0.350225,0.0676664
59,0.646692,0.967727,0.354497,0.069132
60,0.64163,0.933237,0.341695,0.0692402
61,0.705149,1.03422,0.359994,0.0756159
62,0.689249,1.00858,0.353336,0.0740362
63,0.694008,1.04359,0.364874,0.0745079
64,0.683843,1.03882,0.358706,0.0729792
65,0.700934,1.03445,0.351083,0.0750378
66,0.700934,1.03445,0.351083,0.0750378
67,0.700934,1.03445,0.351083,0.0750378
68,0.683719,0.986156,0.343677,0.073722
69,0.665613,0.926734,0.330719,0.0717266
70,0.622232,0.861125,0.319515,0.0665889
71,0.63192,0.894052,0.327214,0.0678573
72,0.640281,0.882669,0.321694,0.0689012
73,0.637868,0.870377,0.315296,0.0692367
74,0.641973,0.859497,0.310957,0.0692311
75,0.641973,0.859497,0.310957,0.0692311
76,0.639172,0.861865,0.311737,0.068756
77,0.660755,0.900337,0.324352,0.0712671
78,0.667502,0.902121,0.321417,0.0722
79,0.649674,0.893022,0.321884,0.0697046
80,0.662283,0.929528,0.333482,0.070713
81,0.657015,0.912944,0.327507,0.0700059
82,0.676285,0.96399,0.339217,0.0716953
83,0.676285,0.96399,0.339217,0.0716953
84,0.696592,1.01959,0.353756,0.073136
85,0.670787,0.934006,0.329496,0.0712717
86,0.673002,0.963832,0.33771,0.0708931
87,0.671247,0.959495,0.336425,0.0705654
88,0.671247,0.959495,0.336425,0.0705654
89,0.634455,0.861931,0.315246,0.067123
90,0.634455,0.861931,0.315246,0.067123
91,0.632519,0.874401,0.319721,0.0662502
92,0.612677,0.846012,0.313638,0.0648523
93,0.6338,0.88386,0.319485,0.0666602
94,0.602465,0.821486,0.307831,0.0636291
95,0.620013,0.834637,0.310919,0.0652925
96,0.589853,0.782524,0.300562,0.0626492
97,0.56816,0.729496,0.287458,0.060866
98,0.578377,0.734894,0.285471,0.0621378
99,0.555939,0.712467,0.283891,0.0597476
100,0.578264,0.733276,0.285395,0.0616904
101,0.585629,0.732687,0.281071,0.0631803
102,0.596416,0.740404,0.280878,0.0642596
103,0.635017,0.803865,0.289711,0.0688814
104,0.638275,0.803124,0.291393,0.0688606
105,0.638275,0.803124,0.291393,0.0688606
106,0.638275,0.803124,0.291393,0.0688606
107,0.644357,0.801425,0.288127,0.0700358
108,0.689681,0.829478,0.289372,0.0752323
109,0.66917,0.837048,0.295706,0.0722494
110,0.638302,0.801479,0.289648,0.0688643
111,0.671639,0.884683,0.309593,0.0718806
112,0.663805,0.862427,0.306199,0.0707939
113,0.663805,0.862427,0.306199,0.0707939
114,0.670051,0.888934,0.314702,0.0711865
115,0.670051,0.888934,0.314702,0.0711865
116,0.622816,0.797116,0.292702,0.0661978
117,0.622816,0.797116,0.292702,0.0661978
118,0.620712,0.807708,0.299678,0.0656062
119,0.620712,0.807708,0.299678,0.0656062
120,0.620712,0.807708,0.299678,0.0656062
121,0.625571,0.806836,0.294382,0.0659021
122,0.625987,0.82451,0.300336,0.0660107
123,0.628657,0.83875,0.307525,0.0661949
124,0.628657,0.83875,0.307525,0.0661949
125,0.640223,0.870474,0.313047,0.0674245
126,0.640223,0.870474,0.313047,0.0674245
127,0.649325,0.888146,0.317812,0.0683474
128,0.629952,0.821757,0.30113,0.0666038
129,0.633907,0.826471,0.30017,0.0677078
130,0.633907,0.826471,0.30017,0.0677078
131,0.633907,0.826471,0.30017,0.0677078
132,0.673839,0.901814,0.317504,0.071485
133,0.639401,0.858128,0.311335,0.0676746
134,0.625049,0.819103,0.300555,0.0661469
135,0.61096,0.77919,0.28983,0.065262
136,0.619516,0.775608,0.284748,0.0665788
137,0.619516,0.775608,0.284748,0.0665788
138,0.619516,0.775608,0.284748,0.0665788
139,0.619516,0.775608,0.284748,0.0665788
140,0.602952,0.753569,0.283192,0.0648951
141,0.591475,0.719155,0.276871,0.0641181
142,0.640691,0.801055,0.291398,0.0693836
143,0.645554,0.81062,0.293165,0.0700386
144,0.645554,0.81062,0.293165,0.0700386
145,0.639629,0.791201,0.28544,0.0696632
146,0.699792,0.846846,0.29145,0.0767001
147,0.699792,0.846846,0.29145,0.0767001
148,0.718837,0.844253,0.288448,0.0788723
149,0.718837,0.844253,0.288448,0.0788723
