MDTU,|Tr(L)|,ReTr(L),ImTr(L)
1,1.15641,0.518375,1.03372
2,1.15256,0.517462,1.02987
3,1.20411,0.516005,1.08794
4,1.17471,0.533924,1.04636
5,1.20394,0.575501,1.05748
6,1.23661,0.583915,1.09007
7,1.25864,0.580991,1.11653
8,1.32114,0.601466,1.17628
9,1.33297,0.531521,1.22241
10,1.33297,0.531521,1.22241
11,1.37811,0.559026,1.25964
12,1.43646,0.612654,1.29926
13,1.43614,0.613471,1.29852
14,1.46549,0.643375,1.31671
15,1.49651,0.616059,1.36382
16,1.55886,0.596694,1.44014
17,1.58549,0.62811,1.45577
18,1.58549,0.62811,1.45577
19,1.59805,0.574536,1.4912
20,1.68154,0.600511,1.57066
21,1.68154,0.600511,1.57066
22,1.68154,0.600511,1.57066
23,1.68788,0.570261,1.58863
24,1.68498,0.637307,1.55981
25,1.75274,0.75941,1.57968
26,1.75274,0.75941,1.57968
27,1.75274,0.75941,1.57968
28,1.74568,0.752089,1.57536
29,1.72886,0.745626,1.55981
30,1.75074,0.772561,1.57106
31,1.75074,0.772561,1.57106
32,1.81251,0.775741,1.63812
33,1.82786,0.695874,1.69022
34,1.82786,0.695874,1.69022
35,1.85324,0.631611,1.74229
36,1.94038,0.665767,1.82259
37,1.94038,0.665767,1.82259
38,1.92419,0.641389,1.81414
39,1.92492,0.589952,1.83228
40,1.92492,0.589952,1.83228
41,1.97395,0.579091,1.8871
42,1.91892,0.654654,1.8038
43,1.96002,0.703293,1.82949
44,1.94745,0.675619,1.8265
45,1.94745,0.675619,1.8265
46,1.94596,0.640307,1.83759
47,1.92902,0.648548,1.81673
48,1.92902,0.648548,1.81673
49,1.92902,0.648548,1.81673
50,1.92902,0.648548,1.81673
51,1.97453,0.739716,1.83074
52,2.0866,0.842744,1.90885
53,2.10852,0.827734,1.93926
54,2.05434,0.788459,1.89701
55,2.05434,0.788459,1.89701
56,2.05153,0.818897,1.88101
57,2.07069,0.866529,1.88066
58,2.05047,0.904122,1.84038
59,2.05047,0.904122,1.84038
60,2.07858,0.958836,1.84422
61,2.07858,0.958836,1.84422
62,1.98838,0.81336,1.81442
63,2.01466,0.868088,1.81804
64,1.99472,0.811933,1.822
65,1.99472,0.811933,1.822
66,2.01876,0.836668,1.83722
67,2.01876,0.836668,1.83722
68,1.98737,0.835239,1.80333
69,1.98737,0.835239,1.80333
70,2.10274,0.899014,1.90087
71,2.01089,0.829101,1.83201
72,2.02171,0.823362,1.84645
73,2.0296,0.759575,1.88211
74,2.08553,0.690176,1.96802
75,2.07623,0.671737,1.96457
76,2.07623,0.671737,1.96457
77,2.07556,0.705463,1.95199
78,2.07556,0.705463,1.95199
79,2.07556,0.705463,1.95199
80,2.07556,0.705463,1.95199
81,2.03357,0.75149,1.88962
82,2.111,0.73154,1.98019
83,2.111,0.73154,1.98019
84,2.13683,0.850504,1.96028
85,2.11821,0.89339,1.92059
86,2.11821,0.89339,1.92059
87,2.15641,0.955438,1.9332
88,2.15641,0.955438,1.9332
89,2.15641,0.955438,1.9332
90,2.10817,0.92666,1.89359
91,2.10817,0.92666,1.89359
92,2.10817,0.92666,1.89359
93,2.10817,0.92666,1.89359
94,2.10817,0.92666,1.89359
95,2.14133,0.971888,1.90807
96,2.17513,0.904549,1.97813
97,2.12935,0.815539,1.96699
98,2.06892,0.81015,1.9037
99,2.09589,0.922649,1.88188
100,2.09589,0.922649,1.88188
101,2.15684,0.919587,1.95098
102,2.15684,0.919587,1.95098
103,2.15684,0.919587,1.95098
104,2.17409,0.92642,1.96682
105,2.10415,0.839258,1.92953
106,2.17512,0.848785,2.00268
107,2.26364,0.900941,2.07662
108,2.22628,1.04087,1.96797
109,2.2482,1.11147,1.95424
110,2.24683,1.11093,1.95296
111,2.27272,1.16632,1.95063
112,2.27833,1.23871,1.91217
113,2.27833,1.23871,1.91217
114,2.31875,1.20065,1.98369
115,2.28667,1.19678,1.94848
116,2.4015,1.24927,2.05098
117,2.35935,1.24619,2.00338
118,2.35935,1.24619,2.00338
119,2.37571,1.25173,2.01919
120,2.37571,1.25173,2.01919
121,2.3406,1.26131,1.97168
122,2.29233,1.30997,1.88115
123,2.33729,1.275,1.95891
124,2.39033,1.33225,1.98463
125,2.31768,1.21843,1.97157
126,2.29866,1.27831,1.91044
127,2.38067,1.24855,2.02699
128,2.36773,1.21626,2.03147
129,2.36773,1.21626,2.03147
130,2.33874,1.22099,1.99472
131,2.33874,1.22099,1.99472
132,2.38765,1.37487,1.95207
133,2.38141,1.41383,1.9163
134,2.45961,1.52394,1.93061
135,2.46813,1.5543,1.91724
136,2.41261,1.59745,1.808
137,2.37559,1.56953,1.78325
138,2.36676,1.55106,1.78766
139,2.36676,1.55106,1.78766
140,2.3148,1.52892,1.73802
141,2.3148,1.52892,1.73802
142,2.37838,1.53508,1.81664
143,2.29215,1.4429,1.781
144,2.29215,1.4429,1.781
145,2.29215,1.4429,1.781
