t,cg_iters
1,15003
2,15188
3,15105
4,14985
5,14846
6,15018
7,15053
8,14925
9,14762
10,14729
11,14892
12,14755
13,14759
14,14831
15,14704
16,14710
17,14676
18,14896
19,14688
20,14718
21,6723
22,6767
23,6705
24,6649
25,6640
26,6710
27,6742
28,6694
29,6695
30,6752
31,6725
32,6638
33,6643
34,6677
35,6662
36,6656
37,6604
38,6614
39,6632
40,6608
41,6586
42,6659
43,6672
44,6724
45,6715
46,6738
47,6648
48,6642
49,6693
50,6731
51,6668
52,6556
53,6634
54,6702
55,6598
56,6635
57,6650
58,6646
59,6720
60,6660
61,6622
62,6642
63,6568
64,6568
65,6584
66,6566
67,6657
68,6665
69,6669
70,6648
71,6650
72,6647
73,6631
74,6658
75,6603
76,6571
77,6638
78,6572
79,6698
80,6650
81,6630
82,6657
83,6676
84,6626
85,6627
86,6628
87,6560
88,6641
89,6521
90,6578
91,6565
92,6596
93,6639
94,6599
95,6559
96,6610
97,6606
98,6600
99,6648
100,6589
101,6691
102,6620
103,6649
104,6627
105,6593
106,6659
107,6590
108,6582
109,6608
110,6504
111,6617
112,6617
113,6569
114,6516
115,6523
116,6502
117,6508
118,6545
119,6518
120,6541
121,6536
122,6543
123,6631
124,6602
125,6635
126,6575
127,6527
128,6578
129,6562
130,6597
131,6683
132,6610
133,6623
134,6564
135,6512
136,6526
137,6548
138,6657
139,6628
140,6645
141,6571
142,6587
143,6527
144,6568
145,6574
146,6586
147,6603
148,6549
149,6622
150,6621
151,6538
152,6543
153,6584
154,6498
155,6500
156,6545
157,6539
158,6607
159,6585
160,6602
161,6638
162,6606
163,6517
164,6658
165,6616
166,6610
167,6634
168,6537
169,6500
170,6558
171,6558
172,6494
173,6539
174,6534
175,6509
176,6568
177,6597
178,6615
179,6563
180,6580
181,6561
182,6571
183,6509
184,6579
185,6517
186,6515
187,6533
188,6555
189,6568
190,6566
191,6627
192,6591
193,6678
194,6583
195,6544
196,6639
197,6578
198,6634
199,6603
200,6473
201,6513
202,6559
203,6572
204,6551
205,6532
206,6567
207,6534
208,6541
209,6600
210,6648
211,6606
212,6548
213,6509
214,6449
215,6507
216,6453
217,6483
218,6446
219,6463
220,6482
221,6474
222,6516
223,6516
224,6510
225,6472
226,6515
227,6566
228,6511
229,6523
230,6517
231,6459
232,6454
233,6490
234,6447
235,6538
236,6481
237,6500
238,6489
239,6450
240,6513
241,6488
242,6527
243,6492
244,6577
245,6605
246,6681
247,6585
248,6515
249,6520
250,6539
251,6445
252,6517
253,6588
254,6517
255,6520
256,6537
257,6517
258,6570
259,6509
260,6472
261,6510
262,6487
263,6458
264,6550
265,6492
266,6567
267,6582
268,6614
269,6525
270,6527
271,6469
272,6468
273,6467
274,6566
275,6605
276,6644
277,6616
278,6526
279,6516
280,6556
281,6542
282,6531
283,6590
284,6555
285,6562
286,6547
287,6487
288,6502
289,6471
290,6475
291,6557
292,6501
293,6516
294,6547
295,6529
296,6545
297,6615
298,6588
299,6528
300,6531
301,6532
302,6460
303,6473
304,6514
305,6509
306,6516
307,6563
308,6556
309,6516
310,6510
311,6487
312,6442
313,6453
314,6484
315,6486
316,6506
317,6516
318,6512
319,6484
320,6463
321,6509
322,6544
323,6511
324,6516
325,6543
326,6537
327,6581
328,6567
329,6491
330,6548
331,6498
332,6425
333,6484
334,6506
335,6567
336,6563
337,6619
338,6563
339,6579
340,6603
341,6558
342,6516
343,6569
344,6589
345,6572
346,6573
347,6554
348,6489
349,6520
350,6580
351,6674
352,6626
353,6635
354,6590
355,6626
356,6590
357,6634
358,6619
359,6583
360,6643
361,6561
362,6517
363,6560
364,6621
365,6556
366,6570
367,6607
368,6545
369,6555
370,6557
371,6607
372,6632
373,6597
374,6647
375,6621
376,6672
377,6674
378,6671
379,6644
380,6590
381,6611
382,6577
383,6695
384,6592
385,6572
386,6671
387,6772
388,6753
389,6652
390,6634
391,6642
392,6598
393,6552
394,6603
395,6647
396,6653
397,6658
398,6652
399,6671
400,6581
401,6572
402,6570
403,6604
404,6611
405,6470
406,6516
407,6461
408,6446
409,6441
410,6535
411,6517
412,6551
413,6531
414,6551
415,6587
416,6608
417,6577
418,6564
419,6590
420,6530
421,6522
422,6555
423,6498
424,6526
425,6527
426,6542
427,6557
428,6570
429,6628
430,6599
431,6587
432,6528
433,6549
434,6570
435,6547
436,6602
437,6548
438,6523
439,6518
440,6473
441,6514
442,6515
443,6562
444,6623
445,6575
446,6651
447,6599
448,6585
449,6571
450,6516
451,6522
452,6546
453,6575
454,6568
455,6581
456,6605
457,6584
458,6546
459,6614
460,6667
461,6660
462,6555
463,6540
464,6569
465,6589
466,6544
467,6486
468,6604
469,6654
470,6603
471,6548
472,6615
473,6617
474,6620
475,6539
476,6644
477,6624
478,6578
479,6611
480,6610
481,6579
482,6616
483,6617
484,6594
485,6563
486,6556
487,6558
488,6587
489,6592
490,6547
491,6617
492,6639
493,6599
494,6610
495,6620
496,6601
497,6517
498,6656
499,6601
500,6608
501,6536
502,6575
503,6586
504,6617
505,6639
506,6646
507,6683
508,6630
509,6639
510,6578
511,6597
512,6590
513,6579
514,6623
515,6561
516,6587
517,6610
518,6601
519,6566
520,6570
521,6577
522,6668
523,6622
524,6585
525,6629
526,6630
527,6669
528,6594
529,6522
530,6569
531,6577
532,6575
533,6604
534,6601
535,6555
536,6541
537,6609
538,6544
539,6534
540,6533
541,6517
542,6568
543,6523
544,6510
545,6505
546,6538
547,6504
548,6469
549,6485
550,6576
551,6547
552,6550
553,6567
554,6602
555,6624
556,6606
557,6658
558,6583
559,6630
560,6599
561,6583
562,6585
563,6615
564,6467
565,6603
566,6658
567,6580
568,6583
569,6539
570,6614
571,6607
572,6599
573,6637
574,6488
575,6581
576,6604
577,6618
578,6557
579,6537
580,6509
581,6599
582,6664
583,6664
584,6641
585,6618
586,6573
587,6626
588,6642
589,6569
590,6578
591,6647
592,6666
593,6631
594,6661
595,6640
596,6583
597,6634
598,6707
599,6594
600,6621
601,6623
602,6571
603,6603
604,6550
605,6567
606,6600
607,6608
608,6550
609,6557
610,6520
611,6516
612,6622
613,6532
614,6585
615,6709
616,6625
617,6635
618,6676
619,6633
620,6635
621,6687
622,6600
623,6612
624,6657
625,6680
626,6668
627,6681
628,6612
629,6609
630,6636
631,6611
632,6626
633,6736
634,6663
635,6638
636,6608
637,6664
638,6690
639,6715
640,6723
641,6644
642,6619
643,6624
644,6675
645,6606
646,6688
647,6637
648,6546
649,6547
650,6590
651,6661
652,6677
653,6609
654,6641
655,6627
656,6616
657,6517
658,6557
659,6661
660,6778
661,6658
662,6620
663,6632
664,6645
665,6652
666,6618
667,6636
668,6636
669,6664
670,6716
671,6640
672,6654
673,6655
674,6588
675,6640
676,6609
677,6613
678,6591
679,6620
680,6574
681,6591
682,6599
683,6713
684,6747
685,6741
686,6760
687,6654
688,6641
689,6583
690,6574
691,6591
692,6618
693,6663
694,6618
695,6615
696,6585
697,6668
698,6739
699,6768
700,6729
701,6653
702,6659
703,6703
704,6665
705,6653
706,6722
707,6811
708,6656
709,6641
710,6716
711,6630
712,6602
713,6707
714,6612
715,6598
716,6649
717,6658
718,6623
719,6591
720,6591
721,6637
722,6554
723,6554
724,6631
725,6606
726,6574
727,6555
728,6526
729,6610
730,6626
731,6559
732,6556
733,6686
734,6642
735,6619
736,6524
737,6551
738,6561
739,6569
740,6568
741,6612
742,6596
743,6551
744,6631
745,6665
746,6617
747,6601
748,6544
749,6585
750,6587
751,6591
752,6584
753,6515
754,6592
755,6635
756,6588
757,6525
758,6518
759,6523
760,6535
761,6607
762,6609
763,6591
764,6618
765,6604
766,6466
767,6473
768,6466
769,6471
770,6516
