MDTU,plaq,Re(det),Im(det),link
1,1.12164,0.344243,0.0552917,0.130259
2,1.12925,0.335693,0.0537261,0.131786
3,1.18817,0.389361,0.061299,0.138812
4,1.187,0.395278,0.0617117,0.138113
5,1.20362,0.425921,0.0652619,0.139893
6,1.22653,0.441489,0.0681805,0.143081
7,1.23768,0.458761,0.0714157,0.144373
8,1.27118,0.499321,0.0775004,0.148747
9,1.28335,0.499874,0.0764511,0.150439
10,1.28335,0.499874,0.0764511,0.150439
11,1.30357,0.527733,0.079352,0.152849
12,1.33273,0.577231,0.08771,0.155916
13,1.31773,0.538714,0.0842901,0.154665
14,1.31597,0.566005,0.0874936,0.154642
15,1.32527,0.56996,0.0871763,0.156204
16,1.39072,0.67017,0.100458,0.163269
17,1.37462,0.629101,0.0961027,0.162486
18,1.37462,0.629101,0.0961027,0.162486
19,1.38041,0.622368,0.0969287,0.163468
20,1.42638,0.702667,0.108757,0.168721
21,1.42638,0.702667,0.108757,0.168721
22,1.42638,0.702667,0.108757,0.168721
23,1.43691,0.741968,0.111444,0.169452
24,1.4243,0.716764,0.107996,0.168153
25,1.4604,0.779578,0.117882,0.173061
26,1.4604,0.779578,0.117882,0.173061
27,1.4604,0.779578,0.117882,0.173061
28,1.44398,0.753757,0.114248,0.171507
29,1.42552,0.726225,0.111119,0.169173
30,1.41274,0.68541,0.105151,0.1689
31,1.41274,0.68541,0.105151,0.1689
32,1.46897,0.805537,0.122045,0.175116
33,1.47025,0.800697,0.121625,0.174827
34,1.47025,0.800697,0.121625,0.174827
35,1.48486,0.855926,0.128345,0.17622
36,1.55085,1.05846,0.155775,0.18267
37,1.55085,1.05846,0.155775,0.18267
38,1.55675,1.09584,0.159617,0.182806
39,1.53665,1.00249,0.149188,0.18131
40,1.53665,1.00249,0.149188,0.18131
41,1.54612,1.03552,0.157012,0.182693
42,1.49237,0.925929,0.140685,0.176283
43,1.53383,1.0671,0.161483,0.180264
44,1.52736,1.07045,0.162849,0.178945
45,1.52736,1.07045,0.162849,0.178945
46,1.49106,0.922985,0.143429,0.176281
47,1.47167,0.839352,0.128935,0.175218
48,1.47167,0.839352,0.128935,0.175218
49,1.47167,0.839352,0.128935,0.175218
50,1.47167,0.839352,0.128935,0.175218
51,1.47196,0.823884,0.127106,0.175928
52,1.54267,0.938444,0.143857,0.185198
53,1.55431,0.964227,0.149816,0.186923
54,1.53938,0.943197,0.14555,0.184334
55,1.53938,0.943197,0.14555,0.184334
56,1.5299,0.906569,0.138658,0.184076
57,1.52449,0.879968,0.134623,0.183658
58,1.54597,0.980861,0.149726,0.184398
59,1.54597,0.980861,0.149726,0.184398
60,1.55493,1.02745,0.152889,0.185429
61,1.55493,1.02745,0.152889,0.185429
62,1.5188,0.933251,0.141215,0.181032
63,1.55362,1.03655,0.155484,0.184416
64,1.54228,1.0331,0.154059,0.182819
65,1.54228,1.0331,0.154059,0.182819
66,1.55153,1.06563,0.156386,0.183456
67,1.55153,1.06563,0.156386,0.183456
68,1.53319,1.02949,0.14989,0.181407
69,1.53319,1.02949,0.14989,0.181407
70,1.58523,1.12598,0.165713,0.188289
71,1.52753,0.975792,0.149917,0.181828
72,1.54451,1.04471,0.15578,0.182891
73,1.53252,0.975476,0.145208,0.182659
74,1.54715,1.01262,0.151236,0.184219
75,1.53828,1.0195,0.152553,0.182487
76,1.53828,1.0195,0.152553,0.182487
77,1.54478,1.02477,0.154835,0.183397
78,1.54478,1.02477,0.154835,0.183397
79,1.54478,1.02477,0.154835,0.183397
80,1.54478,1.02477,0.154835,0.183397
81,1.53582,1.04058,0.154198,0.181616
82,1.56766,1.12306,0.170145,0.185504
83,1.56766,1.12306,0.170145,0.185504
84,1.56449,1.08504,0.162712,0.185471
85,1.5609,1.09865,0.164915,0.184911
86,1.5609,1.09865,0.164915,0.184911
87,1.59007,1.1795,0.177011,0.187721
88,1.59007,1.1795,0.177011,0.187721
89,1.59007,1.1795,0.177011,0.187721
90,1.55935,1.08588,0.165986,0.184068
91,1.55935,1.08588,0.165986,0.184068
92,1.55935,1.08588,0.165986,0.184068
93,1.55935,1.08588,0.165986,0.184068
94,1.55935,1.08588,0.165986,0.184068
95,1.57971,1.16398,0.173545,0.186458
96,1.58714,1.18536,0.182993,0.187792
97,1.55893,1.09128,0.166875,0.184196
98,1.54393,1.10192,0.167382,0.181221
99,1.56475,1.15263,0.174984,0.183573
100,1.56475,1.15263,0.174984,0.183573
101,1.59145,1.20155,0.184149,0.187155
102,1.59145,1.20155,0.184149,0.187155
103,1.59145,1.20155,0.184149,0.187155
