MDTU,S_B
1,1.00871
2,1.00516
3,1.00106
4,1.00096
5,1.00089
6,1.00038
7,1.00172
8,1.00124
9,0.999646
10,0.999646
11,1.0002
12,1.00088
13,0.999405
14,1.00162
15,1.00104
16,1.00014
17,1.00063
18,1.00063
19,1.00097
20,1.0005
21,1.0005
22,1.0005
23,1.00273
24,1.00103
25,1.00067
26,1.00067
27,1.00067
28,1.0002
29,1.00224
30,1.00031
31,1.00031
32,0.999258
33,1.00048
34,1.00048
35,1.00062
36,1.00265
37,1.00265
38,1.00149
39,1.00213
40,1.00213
41,1.00146
42,1.00125
43,1.00143
44,1.0015
45,1.0015
46,1.00092
47,0.999808
48,0.999808
49,0.999808
50,0.999808
51,0.999521
52,0.999178
53,1.00092
54,1.00008
55,1.00008
56,1.00023
57,1.00031
58,1.00101
59,1.00101
60,1.00101
61,1.00101
62,0.999847
63,0.999009
64,1.00046
65,1.00046
66,1.00076
67,1.00076
68,1.00071
69,1.00071
70,1.00037
71,1.00044
72,1.00181
73,0.99961
74,1.00096
75,1.00094
76,1.00094
77,1.00051
78,1.00051
79,1.00051
80,1.00051
81,1.00024
82,0.999471
83,0.999471
84,1.00041
85,1.00013
86,1.00013
87,0.999443
88,0.999443
89,0.999443
90,1.00012
91,1.00012
92,1.00012
93,1.00012
94,1.00012
95,0.99972
96,1.00054
97,1.00191
98,0.999699
99,1.00008
100,1.00008
101,1.00024
102,1.00024
103,1.00024
104,0.999647
105,0.999233
106,1.00022
107,1.00229
108,0.999381
109,1.00006
110,1.00174
111,1.00071
112,1.00092
113,1.00092
114,1.00192
115,1.00126
116,1.00093
117,1.00183
118,1.00183
119,0.999503
120,0.999503
121,1.00164
122,1.00181
123,1.00072
124,1.00157
125,1.00051
126,0.999962
127,1.00191
128,0.998651
129,0.998651
130,0.999923
131,0.999923
132,0.999314
133,1.00181
134,1.00143
135,1.00055
136,1.00152
137,1.00002
138,1.00038
139,1.00038
140,1.00011
141,1.00011
142,1.00054
143,0.998964
144,0.998964
145,0.998964
146,0.998964
147,1.00012
148,1.00012
149,1.00012
150,1.00012
151,1.00163
152,1.00003
153,1.00043
154,0.999687
155,0.999687
156,1.00004
157,0.999952
158,1.00014
159,1.00014
160,1.00072
161,1.00072
162,1.00133
163,1.00068
164,1.00068
165,0.999774
166,0.999774
167,1.00165
168,1.00146
169,0.999877
170,1.00035
171,1.00035
172,1.0006
173,1.0014
174,0.999298
175,0.999298
176,1.00086
177,0.99923
178,1.00041
179,1.00077
180,0.999868
181,0.999868
182,0.999609
183,0.999609
184,0.99996
185,0.99996
186,1.00063
187,0.999608
188,1.00017
189,1.00032
190,0.99928
191,1.00049
192,0.998656
193,0.999538
194,1.00031
195,1.00193
196,1.00193
197,0.999428
198,0.999428
199,1.00157
200,1.00031
201,0.999367
202,1.00039
203,1.00016
204,1.00017
205,1.00142
206,1.00083
207,0.998971
208,0.999781
209,0.999706
210,0.999706
211,0.999596
212,0.998104
213,1.00006
214,1.00117
215,1.00117
216,0.999941
217,0.999887
218,1.00002
219,1.00002
220,1.00023
221,0.999683
222,1.00148
223,0.999584
224,1.00017
225,1.00017
226,1.00143
227,1.00077
228,1.00118
229,1.00055
230,1.00077
231,0.999366
232,0.998491
233,0.99985
234,1.00066
235,0.99897
236,1.00045
237,1.00045
238,0.999314
239,0.999314
240,1.001
241,1.001
242,1.00105
243,0.999753
244,0.999753
245,0.998678
246,1.00012
247,0.99957
248,1.00018
249,1.00018
250,1.00026
251,1.00026
252,1.00055
253,1.00041
254,1.00011
255,1.00011
256,1.00011
257,0.999763
258,0.999476
259,1
260,1.0025
261,1.00071
262,0.99978
263,1.0008
264,1.0008
265,1.00007
266,0.99986
267,1.00198
268,1.00026
269,1.0007
270,1.0007
271,1.00058
272,1.00012
273,0.999642
274,0.999161
275,0.999263
276,1.00018
277,0.999945
278,1.00007
279,0.999709
280,1.00083
281,1.00083
