MDTU,plaq_ss,plaq_st
1,0.671517,0.855175
2,0.663617,0.852539
3,0.660418,0.85804
4,0.663656,0.855238
5,0.665915,0.861585
6,0.661133,0.865805
7,0.66128,0.869555
8,0.658614,0.877244
9,0.654552,0.87714
10,0.654552,0.87714
11,0.654105,0.884806
12,0.655682,0.894354
13,0.653589,0.892376
14,0.657521,0.899376
15,0.65412,0.901339
16,0.652647,0.909315
17,0.650276,0.911737
18,0.650276,0.911737
19,0.648096,0.913441
20,0.648063,0.924069
21,0.648063,0.924069
22,0.648063,0.924069
23,0.651151,0.926528
24,0.651043,0.926172
25,0.647419,0.935079
26,0.647419,0.935079
27,0.647419,0.935079
28,0.647593,0.932442
29,0.650631,0.933594
30,0.646805,0.933184
31,0.646805,0.933184
32,0.646716,0.940867
33,0.648397,0.942748
34,0.648397,0.942748
35,0.650797,0.948553
36,0.655507,0.962521
37,0.655507,0.962521
38,0.657999,0.962322
39,0.654294,0.959274
40,0.654294,0.959274
41,0.655079,0.966028
42,0.66046,0.962278
43,0.664067,0.971128
44,0.667635,0.973156
45,0.667635,0.973156
46,0.661774,0.967335
47,0.656008,0.960393
48,0.656008,0.960393
49,0.656008,0.960393
50,0.656008,0.960393
51,0.654433,0.962582
52,0.645523,0.970109
53,0.645545,0.974747
54,0.647728,0.970221
55,0.647728,0.970221
56,0.645429,0.968889
57,0.645332,0.969254
58,0.651247,0.972777
59,0.651247,0.972777
60,0.652608,0.975766
61,0.652608,0.975766
62,0.650822,0.964557
63,0.652758,0.970835
64,0.656609,0.971614
65,0.656609,0.971614
66,0.658058,0.974263
67,0.658058,0.974263
68,0.658412,0.971228
69,0.658412,0.971228
70,0.65278,0.979293
71,0.653359,0.9687
72,0.657503,0.974168
73,0.651827,0.970581
74,0.655665,0.980083
75,0.660013,0.981618
76,0.660013,0.981618
77,0.658088,0.98051
78,0.658088,0.98051
79,0.658088,0.98051
80,0.658088,0.98051
81,0.662118,0.978971
82,0.66208,0.986397
83,0.66208,0.986397
84,0.661265,0.989177
85,0.66275,0.988518
86,0.66275,0.988518
87,0.662633,0.992126
88,0.662633,0.992126
89,0.662633,0.992126
90,0.664528,0.988807
91,0.664528,0.988807
92,0.664528,0.988807
93,0.664528,0.988807
94,0.664528,0.988807
95,0.664414,0.991647
96,0.664383,0.996157
97,0.666452,0.99343
98,0.671837,0.989952
99,0.670835,0.99397
100,0.670835,0.99397
101,0.667981,0.997708
102,0.667981,0.997708
103,0.667981,0.997708
104,0.669333,1.00101
105,0.678827,1.00021
106,0.672412,1.00403
107,0.665078,1.00779
108,0.666263,1.00306
109,0.67148,1.01125
110,0.667976,1.00631
111,0.660425,1.0054
112,0.659413,1.00394
113,0.659413,1.00394
114,0.657703,1.00723
115,0.657473,1.00303
116,0.656535,1.01498
117,0.656878,1.0111
118,0.656878,1.0111
119,0.649536,1.00757
120,0.649536,1.00757
121,0.660161,1.01119
122,0.663948,1.00832
123,0.661912,1.01079
124,0.660579,1.01639
125,0.660473,1.00947
126,0.663877,1.00963
127,0.670099,1.02307
128,0.667932,1.02033
129,0.667932,1.02033
130,0.670591,1.0203
131,0.670591,1.0203
132,0.67285,1.02655
133,0.674525,1.02446
134,0.669255,1.02873
135,0.664838,1.02817
136,0.672116,1.02753
137,0.675683,1.02795
138,0.676887,1.02782
139,0.676887,1.02782
140,0.682802,1.02632
141,0.682802,1.02632
142,0.677001,1.02799
143,0.67945,1.02071
144,0.67945,1.02071
145,0.67945,1.02071
146,0.67945,1.02071
147,0.675165,1.02534
148,0.675165,1.02534
149,0.675165,1.02534
150,0.675165,1.02534
151,0.675383,1.0226
152,0.670806,1.02907
153,0.669236,1.02487
