ReTr(L*),ImTr(Lx),ImTr(Ly),ImTr(Lz),ImTr(L5)
0.993023,-0.0101508,null,null,null
0.171395,null,0.0451101,null,null
-0.102647,null,null,-0.315994,null
-0.0088285,null,null,null,-0.00100862
0.993032,-0.00700265,null,null,null
0.111049,null,0.034358,null,null
-0.0968459,null,null,-0.261605,null
-0.00665851,null,null,null,0.00461793
0.993112,-0.0061304,null,null,null
0.111165,null,-0.0173153,null,null
-0.138637,null,null,-0.285491,null
-0.00213891,null,null,null,0.00725406
0.993094,-0.00965701,null,null,null
0.0602683,null,0.024564,null,null
-0.168513,null,null,-0.326144,null
0.00245775,null,null,null,0.000967325
0.99313,-0.00660544,null,null,null
0.0911068,null,0.00793728,null,null
-0.212627,null,null,-0.281246,null
0.000843856,null,null,null,0.0019255
0.993111,-0.00827091,null,null,null
0.127683,null,-0.00433519,null,null
-0.138357,null,null,-0.279238,null
0.0023869,null,null,null,0.00900319
0.993115,0.000962848,null,null,null
0.0971787,null,-0.00193186,null,null
-0.233552,null,null,-0.266979,null
-0.00435491,null,null,null,0.0036736
0.993134,0.00773395,null,null,null
0.128112,null,-0.017135,null,null
-0.215902,null,null,-0.235141,null
-0.00591827,null,null,null,0.000718583
0.993254,0.00380473,null,null,null
0.086039,null,-0.0611426,null,null
-0.266402,null,null,-0.216955,null
-0.000895774,null,null,null,-0.0011076
0.993254,0.00380473,null,null,null
0.086039,null,-0.0611426,null,null
-0.266402,null,null,-0.216955,null
-0.000895774,null,null,null,-0.0011076
0.993224,0.00432559,null,null,null
0.0806372,null,-0.00515359,null,null
-0.32957,null,null,-0.175354,null
-0.00317242,null,null,null,-0.00618704
0.993169,0.00733821,null,null,null
0.0357909,null,0.0446013,null,null
-0.284259,null,null,-0.153754,null
-0.00244057,null,null,null,0.00152209
0.993226,0.00652361,null,null,null
0.0542871,null,0.0374176,null,null
-0.299801,null,null,-0.15064,null
0.000178069,null,null,null,-5.90756e-05
0.993129,0.00176569,null,null,null
0.154092,null,0.0305665,null,null
-0.239074,null,null,-0.0999817,null
-0.00254189,null,null,null,0.000487823
0.992973,0.00659495,null,null,null
0.100839,null,0.032938,null,null
-0.246849,null,null,-0.107242,null
-8.16114e-05,null,null,null,-0.000479315
0.993131,0.00657606,null,null,null
0.117183,null,0.0233666,null,null
-0.253349,null,null,-0.179482,null
-0.00119136,null,null,null,-0.000691544
0.993169,0.00959917,null,null,null
0.120221,null,-0.0202245,null,null
-0.161325,null,null,-0.116445,null
-0.000261486,null,null,null,-0.00282339
0.993169,0.00959917,null,null,null
0.120221,null,-0.0202245,null,null
-0.161325,null,null,-0.116445,null
-0.000261486,null,null,null,-0.00282339
0.993041,0.0163244,null,null,null
0.105886,null,0.0205138,null,null
-0.247104,null,null,-0.202494,null
-0.0031353,null,null,null,-0.0012461
0.992966,0.0212945,null,null,null
0.138336,null,0.00540335,null,null
-0.182803,null,null,-0.23171,null
0.00168144,null,null,null,-0.00409129
0.992966,0.0212945,null,null,null
0.138336,null,0.00540335,null,null
-0.182803,null,null,-0.23171,null
0.00168144,null,null,null,-0.00409129
0.992966,0.0212945,null,null,null
0.138336,null,0.00540335,null,null
-0.182803,null,null,-0.23171,null
0.00168144,null,null,null,-0.00409129
0.99304,0.0183768,null,null,null
0.0929559,null,-0.00307714,null,null
-0.177615,null,null,-0.184251,null
-0.000648805,null,null,null,0.000199695
0.992994,0.0192832,null,null,null
0.0969882,null,-0.0341549,null,null
-0.127911,null,null,-0.203364,null
-0.00181034,null,null,null,-0.00129874
0.992999,0.0193405,null,null,null
0.101109,null,-0.0383511,null,null
-0.180526,null,null,-0.197726,null
-0.00340688,null,null,null,0.0014752
0.992999,0.0193405,null,null,null
0.101109,null,-0.0383511,null,null
-0.180526,null,null,-0.197726,null
-0.00340688,null,null,null,0.0014752
0.992999,0.0193405,null,null,null
0.101109,null,-0.0383511,null,null
-0.180526,null,null,-0.197726,null
-0.00340688,null,null,null,0.0014752
0.992971,0.0204511,null,null,null
0.0504084,null,-0.0076966,null,null
-0.166947,null,null,-0.173577,null
-0.00339114,null,null,null,0.0041005
0.992971,0.0194934,null,null,null
0.00496414,null,-0.0217127,null,null
-0.0852644,null,null,-0.143703,null
0.00134088,null,null,null,-0.00027429
0.992951,0.019198,null,null,null
0.0607929,null,-0.0187441,null,null
-0.102033,null,null,-0.19408,null
-0.000730576,null,null,null,-0.00249546
0.992951,0.019198,null,null,null
0.0607929,null,-0.0187441,null,null
-0.102033,null,null,-0.19408,null
-0.000730576,null,null,null,-0.00249546
0.992984,0.0159086,null,null,null
0.083599,null,-0.0197199,null,null
-0.119918,null,null,-0.241086,null
-0.00130476,null,null,null,0.00170532
0.99307,0.0157596,null,null,null
-0.00742156,null,-0.0125328,null,null
-0.145829,null,null,-0.172059,null
0.000188094,null,null,null,-0.00251291
0.99307,0.0157596,null,null,null
-0.00742156,null,-0.0125328,null,null
-0.145829,null,null,-0.172059,null
0.000188094,null,null,null,-0.00251291
0.99312,0.012343,null,null,null
0.0632059,null,-0.0682454,null,null
-0.155652,null,null,-0.200403,null
-0.00368408,null,null,null,-0.0068225
0.993343,0.0116683,null,null,null
0.0436452,null,0.0139376,null,null
-0.138558,null,null,-0.191106,null
-0.00651219,null,null,null,-0.00558348
0.993343,0.0116683,null,null,null
0.0436452,null,0.0139376,null,null
-0.138558,null,null,-0.191106,null
-0.00651219,null,null,null,-0.00558348
0.993378,0.0126683,null,null,null
0.108519,null,0.01016,null,null
-0.182046,null,null,-0.147775,null
-0.000987932,null,null,null,-0.00509837
0.993328,0.0094168,null,null,null
0.0859791,null,-0.0325195,null,null
-0.202506,null,null,-0.152764,null
-0.00332214,null,null,null,-0.00262177
0.993328,0.0094168,null,null,null
0.0859791,null,-0.0325195,null,null
-0.202506,null,null,-0.152764,null
-0.00332214,null,null,null,-0.00262177
0.993306,0.00687096,null,null,null
0.0562298,null,0.0415879,null,null
-0.291241,null,null,-0.157489,null
-0.00373956,null,null,null,-0.00128155
0.993211,0.0155946,null,null,null
0.0767213,null,0.0534427,null,null
-0.232821,null,null,-0.161401,null
-0.00286827,null,null,null,-0.00385904
0.993379,0.0110729,null,null,null
0.0193957,null,0.0366407,null,null
-0.141058,null,null,-0.188784,null
0.000465615,null,null,null,0.00224109
0.993404,0.00583235,null,null,null
0.077832,null,0.0161025,null,null
-0.220956,null,null,-0.193184,null
-0.00277026,null,null,null,0.000277836
0.993404,0.00583235,null,null,null
0.077832,null,0.0161025,null,null
-0.220956,null,null,-0.193184,null
-0.00277026,null,null,null,0.000277836
0.993332,0.00933038,null,null,null
0.0515946,null,-0.0309213,null,null
-0.214251,null,null,-0.109529,null
0.00422175,null,null,null,0.00436233
0.993282,0.00748027,null,null,null
0.0632588,null,0.0353346,null,null
-0.212234,null,null,-0.15428,null
0.0068319,null,null,null,5.07536e-05
0.993282,0.00748027,null,null,null
0.0632588,null,0.0353346,null,null
-0.212234,null,null,-0.15428,null
0.0068319,null,null,null,5.07536e-05
0.993282,0.00748027,null,null,null
0.0632588,null,0.0353346,null,null
-0.212234,null,null,-0.15428,null
0.0068319,null,null,null,5.07536e-05
0.993282,0.00748027,null,null,null
0.0632588,null,0.0353346,null,null
-0.212234,null,null,-0.15428,null
0.0068319,null,null,null,5.07536e-05
0.993082,0.014498,null,null,null
0.102102,null,0.0103828,null,null
-0.2389,null,null,-0.170961,null
0.00721636,null,null,null,-0.00273369
0.993093,0.0170628,null,null,null
0.121287,null,0.00178335,null,null
-0.20517,null,null,-0.176407,null
0.000985893,null,null,null,-0.000613272
0.993082,0.0190606,null,null,null
0.135837,null,0.00522661,null,null
-0.157679,null,null,-0.122339,null
0.00143409,null,null,null,0.00105984
0.993017,0.0199826,null,null,null
0.186299,null,0.0717688,null,null
-0.234931,null,null,-0.12196,null
0.00420582,null,null,null,0.0034426
0.993017,0.0199826,null,null,null
0.186299,null,0.0717688,null,null
-0.234931,null,null,-0.12196,null
0.00420582,null,null,null,0.0034426
0.992979,0.014004,null,null,null
0.183,null,0.043505,null,null
-0.2197,null,null,-0.136554,null
-0.00264581,null,null,null,-0.00153689
0.993065,0.011149,null,null,null
0.177075,null,0.0744883,null,null
-0.22948,null,null,-0.182503,null
-0.00567712,null,null,null,-0.00130532
0.993124,0.0117998,null,null,null
0.244079,null,0.121352,null,null
-0.241382,null,null,-0.130477,null
0.00211855,null,null,null,0.00269285
0.993124,0.0117998,null,null,null
0.244079,null,0.121352,null,null
-0.241382,null,null,-0.130477,null
0.00211855,null,null,null,0.00269285
0.993145,0.0171218,null,null,null
0.17381,null,0.192089,null,null
-0.181725,null,null,-0.164862,null
-0.00318678,null,null,null,2.65485e-06
0.993145,0.0171218,null,null,null
0.17381,null,0.192089,null,null
-0.181725,null,null,-0.164862,null
-0.00318678,null,null,null,2.65486e-06
0.993019,0.01714,null,null,null
0.156416,null,0.14896,null,null
-0.213116,null,null,-0.120323,null
0.00165883,null,null,null,-0.00145365
0.993143,0.0204784,null,null,null
0.22167,null,0.190361,null,null
-0.104265,null,null,-0.137027,null
0.00658746,null,null,null,0.000696039
0.99322,0.0167666,null,null,null
0.240049,null,0.16367,null,null
-0.110454,null,null,-0.102992,null
0.00805676,null,null,null,0.000991144
0.99322,0.0167666,null,null,null
0.240049,null,0.16367,null,null
-0.110454,null,null,-0.102992,null
0.00805676,null,null,null,0.000991144
0.99321,0.00779396,null,null,null
0.226355,null,0.123783,null,null
-0.131565,null,null,-0.116645,null
0.00357022,null,null,null,0.00102606
0.99321,0.00779396,null,null,null
0.226355,null,0.123783,null,null
-0.131565,null,null,-0.116645,null
0.00357022,null,null,null,0.00102606
0.9933,0.00485165,null,null,null
0.160642,null,0.0598983,null,null
-0.126378,null,null,-0.116319,null
0.00648964,null,null,null,0.000532152
0.9933,0.00485165,null,null,null
0.160642,null,0.0598983,null,null
-0.126378,null,null,-0.116319,null
0.00648964,null,null,null,0.000532152
0.993313,0.00912761,null,null,null
0.237943,null,0.155557,null,null
-0.180936,null,null,-0.142104,null
0.000136467,null,null,null,-0.00243924
0.993174,0.0168608,null,null,null
0.104423,null,0.143141,null,null
-0.14134,null,null,-0.218056,null
0.00294137,null,null,null,-0.00174451
0.993159,0.019805,null,null,null
0.202335,null,0.151879,null,null
-0.125271,null,null,-0.150299,null
-0.000652555,null,null,null,-0.00667591
0.993074,0.0138734,null,null,null
0.24402,null,0.146679,null,null
-0.0856894,null,null,-0.0435915,null
0.00241077,null,null,null,0.00325525
0.993223,0.0145064,null,null,null
0.249225,null,0.147921,null,null
-0.079916,null,null,-0.0824773,null
-0.000184963,null,null,null,-0.000815741
0.993069,0.0175625,null,null,null
0.19364,null,0.183627,null,null
-0.0269726,null,null,-0.101348,null
0.000931815,null,null,null,0.00350071
0.993069,0.0175625,null,null,null
0.19364,null,0.183627,null,null
-0.0269726,null,null,-0.101348,null
0.000931815,null,null,null,0.00350071
0.993119,0.021515,null,null,null
0.236736,null,0.15616,null,null
-0.0257541,null,null,-0.0853964,null
-0.00992765,null,null,null,-0.0041423
0.993119,0.021515,null,null,null
0.236736,null,0.15616,null,null
-0.0257541,null,null,-0.0853964,null
-0.00992765,null,null,null,-0.0041423
0.993119,0.021515,null,null,null
0.236736,null,0.15616,null,null
-0.0257541,null,null,-0.0853964,null
-0.00992765,null,null,null,-0.0041423
0.993119,0.021515,null,null,null
0.236736,null,0.15616,null,null
-0.0257541,null,null,-0.0853964,null
