t,cond_num
10,6.85588
20,6.87145
30,6.85314
40,6.84119
50,6.88541
60,6.8987
70,6.8602
80,6.95106
90,6.89698
100,6.89599
110,6.86282
120,6.82855
130,6.88575
140,6.89424
150,6.91799
160,6.88224
170,6.82368
180,6.79174
190,6.88427
200,6.87006
210,6.88071
220,6.90143
230,6.91212
240,6.84144
250,6.90815
260,6.9359
270,6.9561
280,6.87594
290,6.90254
300,6.85353
310,6.83467
320,6.8675
330,6.91165
340,6.87102
350,6.90272
360,6.80889
370,6.87574
380,6.9505
390,6.91314
400,6.77928
410,6.92547
420,6.9403
430,6.83831
440,6.88982
450,6.89399
460,6.82868
470,6.92692
480,6.90171
490,6.96507
500,6.86038
510,6.83351
520,6.93105
530,6.88001
540,6.84718
550,6.87129
560,6.89302
570,6.90849
580,6.90627
590,6.97489
600,6.89123
610,6.91289
620,6.87848
630,6.86995
640,6.91568
650,6.86147
660,6.91389
670,6.9259
680,6.87375
690,6.89476
700,6.86718
710,6.93546
720,6.94851
730,6.90329
740,6.85541
750,6.86558
760,6.89595
770,6.912
780,6.84853
790,6.89301
800,6.8539
810,6.86271
820,6.92538
830,6.90586
840,6.99353
850,6.86892
860,6.90992
870,6.93314
880,6.86188
890,6.9442
900,6.85983
910,6.8876
920,6.87975
930,6.88886
940,6.9104
950,6.92727
960,6.89668
970,6.95134
980,6.96323
990,6.89671
1000,6.94347
1010,6.94979
1020,6.90357
1030,6.92059
1040,6.93043
1050,6.84178
1060,6.87066
1070,6.93219
1080,6.91264
1090,6.96347
1100,6.94729
1110,6.93553
1120,6.94415
1130,6.88853
1140,6.86794
1150,6.98783
1160,6.90742
1170,6.88825
1180,6.91892
1190,6.82801
1200,6.88666
1210,6.83363
1220,6.8583
1230,6.85351
1240,6.85751
1250,6.86785
1260,6.8514
1270,6.88684
1280,6.93617
1290,6.88162
1300,6.87853
1310,6.87225
1320,6.88707
1330,6.9414
1340,6.86055
1350,6.8836
1360,6.92428
1370,6.84996
1380,6.90653
1390,6.94712
1400,6.87564
1410,6.93849
1420,6.85784
1430,6.86639
1440,6.82241
1450,6.87512
1460,6.89051
1470,6.87393
1480,6.91243
1490,6.85656
1500,6.89305
1510,6.91494
1520,6.89531
1530,6.87204
1540,6.90827
1550,6.89294
1560,6.87388
1570,6.86045
1580,6.83
1590,6.87937
1600,6.82881
1610,6.88011
1620,6.93592
1630,6.86386
1640,6.91967
1650,6.9354
1660,6.88896
1670,6.85112
1680,6.89911
1690,6.89828
1700,6.88843
1710,6.88886
1720,6.93781
1730,6.96121
1740,6.93045
1750,6.91376
1760,6.94784
1770,6.91188
1780,6.88179
1790,6.93199
1800,6.86737
1810,6.90424
1820,6.89019
1830,6.8917
1840,6.89909
1850,6.88129
1860,6.94691
1870,6.89439
1880,6.97162
1890,6.91022
1900,6.92086
1910,6.92529
1920,6.89417
1930,6.87068
1940,6.86668
1950,6.90322
1960,6.95233
1970,6.87625
1980,6.88182
1990,6.89193
2000,6.97725
2010,6.91225
2020,6.9354
2030,6.90614
2040,6.90516
2050,6.99119
2060,6.90784
2070,6.93001
2080,6.94563
2090,6.92987
2100,6.92973
2110,6.93233
2120,6.88875
2130,6.90624
2140,6.95232
2150,6.86038
2160,6.87197
2170,6.92053
2180,6.85636
2190,6.92254
2200,6.91064
2210,6.85296
2220,6.86869
2230,6.81084
2240,6.85695
2250,6.99046
2260,6.86914
2270,6.94662
2280,6.91759
2290,6.94672
2300,6.91683
2310,6.87182
2320,6.91065
2330,6.85942
2340,6.83572
2350,6.83296
2360,6.88618
2370,6.88695
2380,6.84663
2390,6.92778
2400,6.92467
2410,6.89625
2420,6.87656
2430,6.92456
2440,6.91147
2450,6.85414
2460,6.90852
2470,6.91559
2480,6.90534
2490,6.8749
2500,6.85643
2510,6.8484
2520,6.87427
2530,6.85461
2540,6.91394
2550,6.84451
2560,6.85812
2570,6.88932
2580,6.90112
2590,6.87355
2600,6.84751
2610,6.94596
2620,6.9149
2630,6.91814
2640,6.93178
2650,6.98671
2660,6.83061
