ReTr(L*),ImTr(Lx),ImTr(Ly),ImTr(Lz),ImTr(L5)
0.968627,0.000876218,null,null,null
-0.140549,null,0.317431,null,null
0.0956825,null,null,-0.343206,null
0.00616514,null,null,null,-0.00400181
0.969499,0.00410558,null,null,null
-0.344826,null,0.788019,null,null
0.32268,null,null,-0.678835,null
0.00396939,null,null,null,-0.00418526
0.966164,0.00260066,null,null,null
-0.408925,null,0.776068,null,null
0.132146,null,null,-0.700159,null
0.012549,null,null,null,0.00406428
0.971847,0.0014108,null,null,null
-0.16247,null,0.730437,null,null
0.189884,null,null,-0.872372,null
0.0111809,null,null,null,0.00214622
0.967496,0.00152511,null,null,null
-0.213266,null,0.597169,null,null
0.035237,null,null,-0.886463,null
0.00498698,null,null,null,0.00135104
0.969031,-0.00265941,null,null,null
-0.12638,null,0.544168,null,null
-0.0706764,null,null,-0.908589,null
0.00984069,null,null,null,0.00815712
0.96806,-0.00434304,null,null,null
-0.035436,null,0.65793,null,null
-0.0835221,null,null,-0.748289,null
0.00651924,null,null,null,0.0117863
0.965476,-0.007996,null,null,null
-0.163183,null,0.404882,null,null
-0.124303,null,null,-0.704412,null
0.0115718,null,null,null,0.0112073
0.971554,-0.00607191,null,null,null
-0.240635,null,0.402356,null,null
0.0362873,null,null,-0.778215,null
0.00343829,null,null,null,0.0114806
0.968509,-0.00334252,null,null,null
-0.333134,null,0.632679,null,null
0.041019,null,null,-0.738194,null
0.00532366,null,null,null,0.002367
0.966884,-0.00293331,null,null,null
-0.261391,null,0.574471,null,null
0.071875,null,null,-0.703967,null
0.00321269,null,null,null,0.0175104
0.968213,-0.00306635,null,null,null
-0.32436,null,0.621642,null,null
0.0645483,null,null,-0.7556,null
0.00932231,null,null,null,0.00896794
0.967407,-0.000626564,null,null,null
-0.247574,null,0.499104,null,null
-0.0214276,null,null,-0.596589,null
-0.00290137,null,null,null,0.00853976
0.965885,0.000188179,null,null,null
-0.375055,null,0.507811,null,null
-0.0596443,null,null,-0.690596,null
0.00337646,null,null,null,0.0180657
0.966958,0.00298154,null,null,null
-0.319959,null,0.445198,null,null
-0.0548335,null,null,-0.902759,null
-0.00122736,null,null,null,-0.00534404
0.967712,0.00468774,null,null,null
-0.34723,null,0.4554,null,null
0.0273555,null,null,-0.97466,null
0.00773399,null,null,null,0.00213603
0.967654,0.00749976,null,null,null
-0.377485,null,0.364726,null,null
0.0987971,null,null,-0.84322,null
0.0122636,null,null,null,0.0103683
0.96685,0.00798599,null,null,null
-0.485281,null,0.435598,null,null
0.233975,null,null,-1.05765,null
0.0116818,null,null,null,0.00975571
0.96812,0.00436954,null,null,null
-0.385798,null,0.610502,null,null
0.0727508,null,null,-0.949786,null
0.00960078,null,null,null,0.0079205
0.965759,-0.00112007,null,null,null
-0.354074,null,0.493381,null,null
0.0195501,null,null,-0.719649,null
-0.00380804,null,null,null,0.0131088
0.967606,-0.00430114,null,null,null
-0.233774,null,0.681251,null,null
0.0315569,null,null,-0.705239,null
0.0032849,null,null,null,0.00516239
0.965634,-0.00124107,null,null,null
-0.185836,null,0.565586,null,null
0.137374,null,null,-0.586185,null
-0.00771113,null,null,null,0.00714665
0.970029,-0.000442491,null,null,null
-0.216,null,0.579207,null,null
0.00433172,null,null,-0.641579,null
0.00632074,null,null,null,-0.0019889
0.971119,-0.0039234,null,null,null
-0.261189,null,0.65442,null,null
0.0405936,null,null,-0.710034,null
-0.00078512,null,null,null,-0.00797149
0.973091,-0.00465301,null,null,null
-0.283526,null,0.680801,null,null
-0.0852719,null,null,-0.841876,null
0.00668196,null,null,null,0.000127106
0.976962,-0.00731778,null,null,null
-0.189213,null,0.692364,null,null
-0.242613,null,null,-0.751604,null
-0.00281171,null,null,null,-0.0065759
0.976366,-0.00264551,null,null,null
-0.254156,null,0.920526,null,null
-0.130684,null,null,-0.712519,null
0.00371934,null,null,null,0.00379145
0.976366,-0.00264551,null,null,null
-0.254156,null,0.920526,null,null
-0.130684,null,null,-0.712519,null
0.00371934,null,null,null,0.00379145
0.978626,-0.00196117,null,null,null
-0.0746356,null,0.888977,null,null
-0.136894,null,null,-0.756416,null
-0.00788269,null,null,null,-0.000868871
0.981114,-0.00216154,null,null,null
-0.0374206,null,0.813952,null,null
-0.115323,null,null,-0.671141,null
0.00246351,null,null,null,-0.00916162
0.981114,-0.00216154,null,null,null
-0.0374206,null,0.813952,null,null
-0.115323,null,null,-0.671141,null
0.00246351,null,null,null,-0.00916162
0.978525,0.000195442,null,null,null
-0.195637,null,0.76043,null,null
-0.0671455,null,null,-0.610515,null
0.000900696,null,null,null,-0.00672521
0.978525,0.000195442,null,null,null
-0.195637,null,0.76043,null,null
-0.0671455,null,null,-0.610515,null
0.000900696,null,null,null,-0.00672521
0.976829,0.00192497,null,null,null
-0.155464,null,0.64427,null,null
-0.0515344,null,null,-0.774021,null
5.46014e-05,null,null,null,-0.00696809
0.975692,0.00615991,null,null,null
-0.00984019,null,0.551165,null,null
-0.089305,null,null,-0.918444,null
-0.00357804,null,null,null,-0.00490337
0.978019,0.0120029,null,null,null
-0.0821805,null,0.511801,null,null
-0.0315059,null,null,-0.777845,null
0.00115301,null,null,null,-0.00638852
0.973661,0.00886561,null,null,null
-0.204366,null,0.50867,null,null
-0.0577805,null,null,-0.88301,null
-0.00181314,null,null,null,0.00122881
0.973661,0.00886561,null,null,null
-0.204366,null,0.50867,null,null
-0.0577805,null,null,-0.88301,null
-0.00181314,null,null,null,0.00122881
0.972328,0.00717986,null,null,null
-0.0883697,null,0.409325,null,null
0.110186,null,null,-1.00592,null
-0.00226274,null,null,null,-0.00357924
0.968496,0.0094601,null,null,null
