MDTU,link
1,1.01379
2,1.07524
3,1.06857
4,1.07382
5,1.07081
6,1.06891
7,1.06664
8,1.06481
9,1.06432
10,1.06296
11,1.06156
12,1.05998
13,1.05809
14,1.05661
15,1.05904
16,1.06
17,1.05899
18,1.0561
19,1.05429
20,1.0519
21,1.05148
22,1.04751
23,1.05115
24,1.05038
25,1.05222
26,1.05261
27,1.05105
28,1.05105
29,1.05382
30,1.05159
31,1.05159
32,1.05258
33,1.05258
34,1.05178
35,1.05044
36,1.04799
37,1.04392
38,1.04392
39,1.04288
40,1.04152
41,1.04148
42,1.04148
43,1.04256
44,1.04226
45,1.04158
46,1.04015
47,1.04166
48,1.03952
49,1.04064
50,1.04127
51,1.0425
52,1.04304
53,1.04246
54,1.04457
55,1.04399
56,1.04399
57,1.0408
58,1.0408
59,1.03995
60,1.03796
61,1.0392
62,1.03984
63,1.04076
64,1.0394
65,1.03886
66,1.03955
67,1.03643
68,1.03351
69,1.03133
70,1.02997
71,1.02997
72,1.02938
73,1.03064
74,1.03115
75,1.02858
76,1.02858
77,1.02963
78,1.02692
79,1.02597
80,1.02706
81,1.02571
82,1.0247
83,1.02652
84,1.02568
85,1.02438
86,1.02438
87,1.02397
88,1.02401
89,1.02361
90,1.02361
91,1.02438
92,1.02343
93,1.02343
94,1.02247
95,1.02247
96,1.02314
97,1.02314
98,1.02329
99,1.02329
100,1.02603
101,1.02603
102,1.02462
103,1.02697
104,1.02631
105,1.02613
106,1.02551
107,1.02708
108,1.02823
109,1.02705
110,1.03026
111,1.02823
112,1.02645
113,1.02695
114,1.02695
115,1.02704
116,1.02713
117,1.0267
118,1.0267
119,1.02567
120,1.02391
121,1.02391
122,1.02375
123,1.02375
124,1.0254
125,1.02813
126,1.02513
127,1.0255
128,1.02598
129,1.02698
130,1.02664
131,1.02424
132,1.02649
133,1.02556
134,1.02602
135,1.02611
136,1.02611
137,1.02575
138,1.02575
139,1.02712
140,1.02945
141,1.02945
142,1.02952
143,1.02952
144,1.02605
145,1.02605
146,1.02676
147,1.02692
148,1.02692
149,1.02601
150,1.02661
151,1.02838
152,1.02838
153,1.02838
154,1.02838
155,1.02716
156,1.0291
157,1.0283
158,1.03074
159,1.03317
160,1.02846
161,1.03043
162,1.02833
163,1.02452
164,1.02289
165,1.02289
166,1.02366
167,1.02218
168,1.02318
169,1.02353
170,1.02353
171,1.02446
172,1.02218
173,1.02252
174,1.02185
175,1.02214
176,1.02075
177,1.02075
178,1.02075
179,1.02054
180,1.02071
181,1.01982
182,1.0213
183,1.02325
184,1.02305
185,1.02413
186,1.02148
187,1.02339
188,1.02237
189,1.02237
190,1.01932
191,1.01913
192,1.01934
193,1.0208
194,1.0207
195,1.01939
196,1.02001
197,1.02001
198,1.01982
199,1.02075
200,1.02075
201,1.02075
202,1.02048
203,1.01891
204,1.01712
205,1.01712
206,1.01712
207,1.01489
208,1.01488
209,1.01504
210,1.01504
211,1.01635
212,1.01635
213,1.01635
214,1.01752
215,1.01949
216,1.01896
217,1.0203
218,1.01973
219,1.02212
220,1.02278
221,1.02314
222,1.02233
223,1.02024
224,1.01993
225,1.01995
226,1.02273
227,1.02014
228,1.02014
229,1.02014
230,1.02119
231,1.02096
232,1.02096
233,1.02051
234,1.02392
235,1.02289
236,1.02289
237,1.02303
238,1.02042
239,1.01949
240,1.01949
241,1.01885
242,1.01835
243,1.01963
244,1.01981
245,1.01867
246,1.01867
247,1.01867
248,1.01815
249,1.02064
250,1.02052
251,1.01904
252,1.02073
253,1.02006
254,1.01995
255,1.01948
256,1.01948
257,1.01948
258,1.01677
259,1.01437
260,1.01437
261,1.0152
262,1.01769
263,1.01583
264,1.01331
265,1.01331
266,1.01365
267,1.01365
268,1.01332
269,1.01458
270,1.0163
271,1.0163
272,1.01787
273,1.02135
274,1.019
275,1.02069
276,1.02167
277,1.02167
278,1.02163
279,1.02163
280,1.02521
281,1.02521
282,1.02351
283,1.02218
284,1.02235
285,1.02235
286,1.02235
287,1.02255
288,1.02255
289,1.02255
290,1.0209
291,1.02045
292,1.02099
293,1.01879
294,1.01878
295,1.01793
296,1.01909
297,1.01652
298,1.01652
