ReTr(L),ImTr(L)
-1.21606,-0.15915
-1.89677,-0.323822
-1.76511,-0.261708
-1.80313,-0.159095
-1.71104,-0.174721
-1.66519,-0.156604
-1.65092,-0.325696
-1.57994,-0.30161
-1.58017,-0.288308
-1.57062,-0.262351
-1.4847,-0.23933
-1.41343,-0.227321
-1.4864,-0.213078
-1.47339,-0.122105
-1.45604,-0.150516
-1.47045,-0.181371
-1.4481,-0.214314
-1.40996,-0.157775
-1.43855,-0.143097
-1.38043,-0.203499
-1.33814,-0.165414
-1.33945,-0.197893
-1.4124,-0.253698
-1.34827,-0.22025
-1.35829,-0.24614
-1.40187,-0.235315
-1.28884,-0.247525
-1.28884,-0.247525
-1.34717,-0.245551
-1.33747,-0.158345
-1.33747,-0.158345
-1.41788,-0.107586
-1.41788,-0.107586
-1.4242,-0.150249
-1.48327,-0.165522
-1.38915,-0.227835
-1.36451,-0.204427
-1.36451,-0.204427
-1.38628,-0.238377
-1.39649,-0.226065
-1.4284,-0.220274
-1.4284,-0.220274
-1.43926,-0.197241
-1.53652,-0.148584
-1.56137,-0.090179
-1.53017,-0.126971
-1.58061,-0.138115
-1.56078,-0.151134
-1.57654,-0.196123
-1.5537,-0.178233
-1.45612,-0.158756
-1.38568,-0.12813
-1.38355,-0.227503
-1.40355,-0.225525
-1.40446,-0.293402
-1.40446,-0.293402
-1.37423,-0.224921
-1.37423,-0.224921
-1.42028,-0.253784
-1.3882,-0.2189
-1.34493,-0.217729
-1.32937,-0.342174
-1.40302,-0.296583
-1.37734,-0.332278
-1.36139,-0.35947
-1.35665,-0.306663
-1.35166,-0.311546
-1.33799,-0.291528
-1.26257,-0.195205
-1.31096,-0.162154
-1.31096,-0.162154
-1.2427,-0.108632
-1.20982,-0.104612
-1.22529,-0.106746
-1.21339,-0.164131
-1.21339,-0.164131
-1.20388,-0.237734
-1.16374,-0.265315
-1.11152,-0.323875
-1.13618,-0.263512
-1.07623,-0.242036
-1.09059,-0.278179
-1.05717,-0.289773
-1.03375,-0.292894
-1.06126,-0.262865
-1.06126,-0.262865
-1.11351,-0.240174
-1.09007,-0.205991
-1.03645,-0.170581
-1.03645,-0.170581
-1.03327,-0.261193
-0.981072,-0.318069
-0.981072,-0.318069
-1.00774,-0.30743
-1.00774,-0.30743
-1.06663,-0.233715
-1.06663,-0.233715
-1.06373,-0.305365
-1.06373,-0.305365
-1.10354,-0.238463
-1.10354,-0.238463
-1.09574,-0.252443
-1.10738,-0.198463
-1.05958,-0.148494
-1.057,-0.215161
-1.09847,-0.264664
-1.10007,-0.251675
-1.09726,-0.297955
-1.08221,-0.277132
-1.08215,-0.256974
-1.06001,-0.32157
-1.08177,-0.43523
-1.09629,-0.442676
-1.09629,-0.442676
-1.06071,-0.429403
-1.03971,-0.405512
-1.04056,-0.403536
-1.04056,-0.403536
-1.06065,-0.308041
-1.00007,-0.333034
-1.00007,-0.333034
-1.06366,-0.293996
-1.06366,-0.293996
-1.10356,-0.297952
-1.11279,-0.272726
-1.10673,-0.284176
-1.08824,-0.279176
-1.05829,-0.262909
-1.01189,-0.322791
-1.05855,-0.416802
-1.07459,-0.444561
-1.17157,-0.494037
-1.10151,-0.52918
-1.09431,-0.562383
-1.04412,-0.553323
-1.04412,-0.553323
