t,cg_iters
1,40257
2,40402
3,40053
4,39684
5,40033
6,39959
7,40006
8,40377
9,40644
10,40767
11,40939
12,40625
13,40360
14,39916
15,40005
16,40195
17,40305
18,40392
19,40740
20,40414
21,10205
22,10285
23,10298
24,10355
25,10367
26,10466
27,10462
28,10260
29,10176
30,10229
31,10260
32,10342
33,10356
34,10221
35,10228
36,10221
37,10217
38,10160
39,10386
40,10296
41,10335
42,10258
43,10154
44,10184
45,10155
46,10173
47,10248
48,10349
49,10311
50,10316
51,10247
52,10231
53,10266
54,10248
55,10197
56,10304
57,10309
58,10350
59,10341
60,10303
61,10395
62,10346
63,10317
64,10277
65,10339
66,10449
67,10401
68,10367
69,10422
70,10318
71,10133
72,10180
73,10214
74,10238
75,10121
76,10190
77,10187
78,10260
79,10335
80,10245
81,10229
82,10399
83,10366
84,10162
85,10148
86,10210
87,10142
88,10067
89,10046
90,10182
91,10190
92,10280
93,10214
94,10242
95,10438
96,10356
97,10379
98,10449
99,10380
100,10396
101,10430
102,10425
103,10295
104,10291
105,10312
106,10355
107,10289
108,10300
109,10461
110,10391
111,10463
112,10409
113,10345
114,10372
115,10306
116,10316
117,10155
118,10251
119,10147
120,10203
121,10188
122,10222
123,10226
124,10240
125,10271
126,10236
127,10255
128,10354
129,10277
130,10316
131,10466
132,10355
133,10355
134,10263
135,10384
136,10448
137,10264
138,10264
139,10246
140,10284
141,10317
142,10260
143,10366
144,10214
145,10297
146,10475
147,10479
148,10257
149,10418
150,10338
151,10381
152,10250
153,10225
154,10209
155,10235
156,10301
157,10311
158,10362
159,10405
160,10396
161,10415
162,10338
163,10266
164,10188
165,10212
166,10207
167,10386
168,10275
169,10401
170,10366
171,10218
172,10267
173,10321
174,10449
175,10330
176,10296
177,10395
178,10210
179,10413
180,10394
181,10362
182,10395
183,10376
184,10330
185,10320
186,10340
187,10382
188,10410
189,10463
190,10358
191,10320
192,10311
193,10263
194,10292
195,10295
196,10367
197,10360
198,10295
199,10358
200,10341
201,10427
202,10452
203,10439
204,10463
205,10506
206,10422
207,10527
208,10400
209,10481
210,10321
211,10354
212,10491
213,10459
214,10336
215,10344
216,10147
217,10199
218,10314
219,10394
220,10248
221,10231
222,10230
223,10153
224,10230
225,10224
226,10302
227,10305
228,10299
229,10255
230,10258
231,10396
232,10410
233,10387
234,10292
235,10245
236,10297
237,10379
238,10394
239,10241
240,10342
241,10496
242,10463
243,10363
244,10371
245,10290
246,10406
247,10333
248,10323
249,10253
250,10458
251,10261
252,10413
253,10416
254,10371
255,10389
256,10329
257,10236
258,10180
259,10336
260,10235
261,10211
262,10300
263,10363
264,10292
265,10244
266,10255
267,10248
268,10356
269,10262
270,10274
271,10271
272,10261
273,10245
274,10202
275,10206
276,10270
277,10181
278,10184
279,10217
280,10169
281,10181
282,10198
283,10171
284,10216
285,10385
286,10278
287,10308
288,10366
289,10351
290,10247
291,10272
292,10329
293,10241
294,10255
295,10202
296,10149
297,10111
298,10161
299,10186
300,10253
301,10304
302,10287
303,10262
304,10329
305,10365
306,10258
307,10205
308,10268
309,10304
310,10425
311,10306
312,10247
313,10216
314,10279
315,10229
316,10275
317,10327
318,10264
319,10337
320,10189
321,10148
322,10220
323,10283
324,10273
325,10341
326,10364
327,10400
328,10219
329,10296
330,10220
331,10320
332,10255
333,10328
334,10342
335,10301
336,10266
337,10334
338,10233
339,10270
340,10368
341,10398
342,10320
343,10315
344,10309
345,10273
346,10225
347,10300
348,10287
349,10160
350,10297
351,10263
352,10275
353,10378
354,10352
355,10226
356,10241
357,10309
358,10354
359,10314
360,10419
361,10282
362,10252
363,10242
364,10197
365,10226
366,10200
367,10178
368,10309
369,10311
370,10352
371,10384
372,10332
373,10361
374,10276
375,10222
376,10161
377,10185
378,10220
379,10315
380,10293
381,10264
382,10311
383,10349
384,10359
385,10292
386,10272
387,10245
388,10321
389,10287
390,10451
391,10414
392,10380
393,10399
394,10409
395,10443
396,10487
397,10326
398,10282
399,10280
400,10243
401,10299
402,10317
403,10245
404,10338
405,10433
406,10454
407,10464
408,10351
409,10573
410,10504
411,10271
412,10273
413,10177
414,10237
415,10358
416,10337
417,10270
418,10253
419,10259
420,10328
421,10527
422,10389
423,10453
424,10535
425,10388
426,10310
427,10393
428,10403
429,10430
430,10425
431,10488
432,10468
433,10377
434,10429
435,10381
436,10211
437,10201
438,10210
439,10212
440,10201
441,10286
442,10285
443,10251
444,10338
445,10249
446,10324
447,10217
448,10260
449,10303
450,10143
451,10286
452,10294
453,10328
454,10260
455,10163
456,10291
457,10219
458,10209
459,10254
460,10351
461,10366
462,10438
463,10410
464,10394
465,10343
466,10242
467,10263
468,10299
469,10310
470,10364
471,10294
472,10288
473,10370
474,10319
475,10380
476,10410
477,10362
478,10378
479,10424
480,10357
481,10416
482,10479
483,10482
484,10428
485,10348
486,10343
487,10373
488,10369
489,10400
490,10590
491,10526
492,10461
493,10473
494,10378
495,10326
496,10347
497,10367
498,10345
499,10328
500,10232
501,10176
502,10259
503,10397
504,10565
505,10538
506,10567
507,10469
508,10512
509,10577
510,10502
511,10500
512,10534
513,10549
514,10482
515,10449
516,10487
517,10349
518,10350
519,10348
520,10320
521,10278
522,10291
523,10324
524,10345
525,10341
526,10370
527,10503
528,10557
529,10574
530,10500
531,10494
532,10348
533,10355
534,10370
535,10384
536,10487
537,10385
538,10429
539,10458
540,10519
541,10520
542,10530
543,10639
544,10557
545,10620
546,10591
547,10428
548,10349
549,10391
550,10351
551,10317
552,10385
553,10431
554,10425
555,10406
556,10399
557,10380
558,10271
559,10193
560,10341
561,10372
562,10404
563,10415
564,10360
565,10259
566,10355
567,10306
568,10188
569,10250
570,10203
571,10388
572,10481
573,10537
574,10423
575,10568
576,10697
577,10578
578,10569
579,10514
580,10555
581,10439
582,10295
583,10381
584,10339
585,10450
586,10389
587,10414
588,10439
589,10437
590,10454
591,10381
592,10391
593,10425
594,10521
595,10578
596,10480
597,10347
598,10323
599,10448
600,10473
601,10472
602,10444
603,10496
604,10477
605,10495
606,10554
607,10386
608,10407
609,10483
610,10377
611,10413
612,10398
613,10442
614,10468
615,10685
616,10418
617,10408
618,10293
619,10378
620,10369
621,10462
622,10458
623,10394
624,10428
625,10351
626,10360
627,10442
628,10534
629,10567
630,10473
631,10288
632,10490
633,10386
634,10423
635,10448
636,10262
637,10490
638,10402
639,10315
640,10296
641,10531
642,10377
643,10267
644,10341
645,10290
646,10278
647,10309
648,10321
649,10370
650,10274
651,10349
652,10411
653,10338
654,10329
655,10389
656,10263
657,10321
658,10466
659,10393
660,10352
661,10408
662,10326
663,10298
664,10394
665,10376
666,10395
667,10533
668,10555
669,10562
670,10413
671,10345
672,10499
673,10686
674,10466
675,10453
676,10496
677,10539
678,10473
679,10362
680,10356
681,10332
682,10188
683,10275
684,10201
685,10331
686,10242
687,10323
688,10350
689,10325
690,10356
691,10479
692,10422
693,10363
694,10335
695,10484
696,10595
697,10495
698,10556
699,10446
700,10341
701,10410
702,10304
703,10236
704,10328
705,10222
706,10269
707,10265
708,10229
709,10269
710,10328
711,10439
712,10421
713,10428
714,10444
715,10408
716,10351
717,10334
718,10289
719,10353
720,10375
721,10382
722,10309
723,10405
724,10479
725,10433
726,10412
727,10421
728,10477
729,10318
730,10292
731,10377
732,10424
733,10444
734,10307
735,10367
736,10295
737,10285
738,10318
739,10262
740,10222
741,10376
742,10476
743,10400
744,10552
745,10633
746,10381
747,10394
748,10452
749,10388
750,10359
751,10281
752,10367
753,10407
754,10354
755,10382
756,10298
757,10363
758,10309
759,10547
760,10538
761,10546
762,10691
763,10570
764,10462
765,10509
766,10582
767,10472
768,10573
769,10577
770,10517
771,10473
772,10491
773,10348
774,10343
775,10465
776,10346
777,10371
778,10449
779,10500
780,10378
781,10363
782,10396
783,10454
784,10417
785,10394
786,10260
787,10321
788,10404
789,10377
790,10209
791,10372
792,10488
793,10429
794,10460
795,10609
796,10616
797,10470
798,10434
799,10346
800,10415
801,10401
802,10324
803,10307
804,10307
805,10359
806,10312
807,10368
808,10244
809,10225
810,10286
811,10276
812,10206
813,10283
814,10406
815,10376
816,10575
817,10444
818,10310
819,10307
820,10269
821,10286
822,10245
823,10256
824,10311
825,10424
826,10524
827,10506
828,10520
829,10388
830,10374
831,10386
832,10333
833,10308
834,10344
835,10254
836,10230
837,10397
838,10435
839,10533
840,10473
841,10357
842,10417
843,10456
844,10338
845,10304
846,10289
847,10265
848,10230
849,10197
850,10141
851,10254
852,10290
853,10258
854,10264
855,10327
856,10305
857,10384
858,10340
859,10354
860,10404
861,10441
862,10433
863,10455
864,10463
865,10305
866,10340
867,10438
868,10418
869,10374
870,10257
871,10328
872,10201
873,10352
874,10347
875,10285
876,10235
877,10362
878,10314
879,10389
880,10296
881,10236
882,10358
883,10265
884,10359
885,10309
886,10379
887,10471
888,10507
889,10493
890,10310
891,10578
892,10598
893,10359
894,10418
895,10446
896,10386
897,10481
898,10508
899,10393
900,10434
901,10418
902,10332
903,10364
904,10290
905,10341
906,10553
907,10498
908,10464
909,10532
910,10281
911,10318
912,10515
913,10506
914,10444
915,10514
916,10384
917,10464
918,10460
919,10430
920,10425
921,10517
922,10428
923,10324
924,10331
925,10473
926,10405
927,10505
928,10563
929,10377
930,10523
931,10355
932,10316
933,10328
934,10359
935,10373
936,10413
937,10316
938,10395
939,10445
940,10525
941,10538
942,10475
943,10492
944,10447
945,10452
946,10432
947,10456
948,10460
949,10480
950,10384
951,10459
952,10471
953,10485
954,10472
955,10436
956,10481
957,10399
958,10429
959,10384
960,10365
961,10362
962,10391
963,10402
964,10538
965,10343
966,10334
967,10337
968,10308
969,10363
970,10335
971,10389
972,10458
973,10404
974,10388
975,10381
976,10392
977,10389
978,10417
979,10432
980,10453
981,10431
982,10325
983,10231
984,10262
985,10266
986,10314
987,10271
988,10278
989,10310
990,10363
991,10348
992,10241
993,10219
994,10322
995,10391
996,10442
997,10443
998,10540
999,10485
1000,10370
1001,10426
1002,10496
1003,10380
1004,10390
1005,10347
1006,10198
1007,10313
1008,10408
1009,10376
1010,10323
1011,10377
1012,10446
1013,10461
1014,10261
1015,10510
1016,10344
1017,10351
1018,10379
1019,10428
1020,10360
1021,10343
1022,10340
1023,10226
1024,10221
1025,10288
1026,10248
1027,10292
1028,10242
1029,10367
1030,10291
1031,10341
1032,10415
1033,10388
1034,10354
1035,10382
1036,10349
1037,10354
1038,10243
1039,10297
1040,10328
1041,10384
1042,10360
1043,10305
1044,10383
1045,10301
1046,10327
1047,10359
1048,10340
1049,10241
1050,10234
1051,10286
1052,10244
1053,10276
1054,10302
1055,10362
1056,10411
1057,10424
1058,10386
1059,10383
1060,10392
1061,10410
1062,10366
1063,10449
1064,10522
1065,10518
1066,10468
1067,10407
1068,10462
1069,10381
1070,10374
1071,10300
1072,10349
1073,10351
1074,10439
1075,10358
1076,10365
1077,10366
1078,10352
1079,10426
1080,10293
1081,10382
1082,10394
1083,10320
1084,10340
1085,10355
1086,10303
1087,10353
1088,10243
1089,10303
1090,10309
1091,10290
1092,10309
1093,10414
1094,10373
1095,10351
1096,10306
1097,10253
1098,10213
1099,10313
1100,10161
1101,10206
1102,10227
1103,10334
1104,10305
1105,10342
1106,10289
1107,10260
1108,10278
1109,10417
1110,10302
1111,10191
1112,10426
1113,10391
1114,10461
1115,10377
1116,10408
1117,10258
1118,10277
1119,10276
1120,10335
1121,10367
1122,10338
1123,10383
1124,10282
1125,10202
1126,10307
1127,10291
1128,10343
1129,10380
1130,10375
1131,10426
1132,10284
1133,10329
1134,10242
1135,10218
1136,10292
1137,10190
1138,10268
1139,10286
1140,10297
1141,10239
1142,10189
1143,10282
1144,10219
1145,10301
1146,10277
1147,10259
1148,10244
1149,10235
1150,10162
1151,10141
1152,10261
1153,10249
1154,10309
1155,10240
1156,10269
1157,10371
1158,10308
1159,10390
1160,10306
1161,10319
1162,10267
1163,10259
1164,10290
1165,10446
1166,10375
1167,10321
1168,10409
1169,10299
1170,10347
1171,10347
1172,10398
1173,10488
1174,10405
1175,10448
1176,10399
1177,10321
1178,10431
1179,10442
1180,10400
1181,10393
1182,10297
1183,10321
1184,10380
1185,10349
1186,10295
1187,10235
1188,10226
1189,10283
1190,10293
1191,10156
1192,10318
1193,10179
1194,10258
1195,10191
1196,10194
1197,10350
1198,10371
1199,10321
1200,10312
1201,10335
1202,10468
1203,10336
1204,10295
1205,10304
1206,10365
1207,10278
1208,10400
1209,10506
1210,10480
1211,10390
1212,10300
1213,10326
1214,10275
1215,10390
1216,10329
1217,10373
1218,10301
1219,10279
1220,10295
1221,10299
1222,10188
1223,10205
1224,10198
1225,10311
1226,10315
1227,10369
1228,10253
1229,10381
1230,10495
1231,10359
1232,10478
1233,10297
1234,10289
1235,10174
1236,10233
1237,10256
1238,10263
1239,10419
1240,10257
1241,10273
1242,10139
1243,10152
1244,10148
1245,10266
1246,10372
1247,10260
1248,10298
1249,10352
1250,10277
1251,10418
1252,10420
1253,10499
1254,10448
1255,10538
1256,10405
1257,10375
1258,10404
1259,10514
1260,10439
1261,10491
1262,10499
1263,10486
1264,10454
1265,10385
1266,10367
1267,10382
1268,10375
1269,10439
1270,10383
1271,10380
1272,10413
1273,10364
1274,10289
1275,10273
1276,10360
1277,10312
1278,10309
1279,10350
1280,10230
1281,10318
1282,10290
1283,10205
1284,10272
1285,10237
1286,10278
1287,10295
1288,10309
1289,10315
1290,10314
1291,10246
1292,10319
1293,10249
1294,10230
1295,10274
1296,10350
1297,10437
1298,10418
1299,10357
1300,10411
1301,10466
1302,10488
1303,10454
1304,10394
1305,10500
1306,10541
1307,10399
1308,10379
1309,10425
1310,10450
1311,10292
1312,10332
1313,10348
1314,10314
1315,10283
1316,10327
1317,10269
1318,10433
1319,10429
1320,10361
1321,10412
1322,10327
1323,10239
1324,10309
1325,10340
1326,10307
1327,10285
1328,10305
1329,10393
1330,10307
1331,10423
1332,10391
1333,10371
1334,10331
1335,10355
1336,10293
1337,10370
1338,10396
1339,10409
1340,10391
1341,10359
1342,10436
1343,10391
1344,10319
1345,10243
1346,10258
1347,10343
1348,10396
1349,10329
1350,10190
1351,10227
1352,10250
1353,10161
1354,10237
1355,10266
1356,10320
1357,10330
1358,10214
1359,10419
1360,10406
1361,10234
1362,10296
1363,10252
1364,10236
1365,10227
1366,10225
1367,10283
1368,10275
1369,10226
1370,10323
1371,10218
1372,10302
1373,10426
1374,10395
1375,10274
1376,10259
1377,10294
1378,10387
1379,10251
1380,10301
1381,10196
1382,10364
1383,10257
1384,10255
1385,10163
1386,10269
1387,10321
1388,10389
1389,10378
1390,10270
1391,10301
1392,10413
1393,10309
1394,10351
1395,10322
1396,10311
1397,10318
1398,10292
1399,10394
1400,10249
1401,10291
1402,10384
1403,10286
1404,10333
1405,10281
1406,10338
1407,10326
1408,10316
1409,10335
1410,10358
1411,10312
1412,10326
1413,10241
1414,10359
1415,10381
1416,10410
1417,10302
1418,10374
1419,10407
1420,10414
1421,10436
1422,10368
1423,10265
1424,10264
1425,10371
1426,10252
1427,10222
1428,10137
1429,10176
1430,10207
1431,10226
1432,10210
1433,10103
1434,10269
1435,10068
1436,10171
1437,10199
1438,10254
1439,10274
1440,10361
1441,10415
1442,10311
1443,10310
1444,10344
1445,10338
1446,10356
1447,10319
1448,10375
1449,10235
1450,10346
1451,10330
1452,10308
1453,10331
1454,10221
1455,10318
1456,10226
1457,10203
1458,10208
1459,10212
1460,10171
1461,10292
1462,10251
1463,10334
1464,10292
1465,10358
1466,10398
1467,10318
1468,10381
1469,10471
1470,10340
1471,10188
1472,10267
1473,10214
1474,10203
1475,10264
1476,10324
1477,10272
1478,10267
1479,10305
1480,10297
1481,10312
1482,10200
1483,10203
1484,10223
1485,10174
1486,10217
1487,10190
1488,10225
1489,10210
1490,10321
1491,10327
1492,10251
1493,10323
1494,10280
1495,10267
1496,10167
1497,10182
1498,10260
1499,10220
1500,10285
1501,10239
1502,10282
1503,10220
1504,10280
1505,10280
1506,10279
1507,10319
1508,10274
1509,10281
1510,10231
1511,10383
1512,10321
1513,10326
1514,10360
1515,10451
1516,10321
1517,10378
1518,10337
1519,10222
1520,10193
1521,10233
1522,10227
1523,10240
1524,10225
1525,10312
1526,10259
1527,10333
1528,10290
1529,10381
1530,10586
1531,10549
1532,10488
1533,10615
1534,10582
1535,10607
1536,10724
1537,10700
1538,10787
1539,10458
1540,10418
1541,10474
1542,10531
1543,10601
1544,10553
1545,10517
1546,10606
1547,10521
1548,10487
1549,10471
1550,10474
1551,10353
1552,10452
1553,10450
1554,10298
1555,10530
1556,10496
1557,10466
1558,10611
1559,10421
1560,10451
1561,10276
1562,10302
1563,10413
1564,10448
1565,10408
1566,10414
1567,10408
1568,10413
1569,10399
1570,10411
1571,10387
1572,10315
1573,10316
1574,10390
1575,10409
1576,10298
1577,10259
1578,10330
1579,10395
1580,10401
1581,10471
1582,10400
1583,10370
1584,10419
1585,10464
1586,10373
1587,10461
1588,10447
1589,10485
1590,10508
1591,10428
1592,10361
1593,10440
1594,10426
1595,10448
1596,10434
1597,10489
1598,10414
1599,10442
1600,10389
1601,10307
