MDTU,link
1,1.00632
2,1.00632
3,1.09374
4,1.08652
5,1.09267
6,1.0913
7,1.09198
8,1.08964
9,1.08964
10,1.09198
11,1.08888
12,1.0887
13,1.08881
14,1.08705
15,1.08615
16,1.0869
17,1.08403
18,1.08441
19,1.08465
20,1.08304
21,1.08064
22,1.07953
23,1.08043
24,1.07909
25,1.07987
26,1.07905
27,1.07697
28,1.07633
29,1.0755
30,1.07448
31,1.07351
32,1.07313
33,1.07319
34,1.07391
35,1.07235
36,1.07211
37,1.06922
38,1.06915
39,1.06915
40,1.06888
41,1.06839
42,1.06793
43,1.06698
44,1.06495
45,1.0647
46,1.06299
47,1.06417
48,1.06417
49,1.06296
50,1.06104
51,1.06104
52,1.05832
53,1.05933
54,1.06067
55,1.06282
56,1.06048
57,1.06048
58,1.05985
59,1.06022
60,1.05936
61,1.05651
62,1.05747
63,1.05747
64,1.05761
65,1.05604
66,1.05764
67,1.05713
68,1.05788
69,1.05781
70,1.0567
71,1.0567
72,1.0567
73,1.05587
74,1.05489
75,1.05357
76,1.05357
77,1.05265
78,1.05255
79,1.05149
80,1.05149
81,1.05149
82,1.05097
83,1.04995
84,1.0486
85,1.04843
86,1.04762
87,1.04762
88,1.0464
89,1.04847
90,1.05001
91,1.04876
92,1.0462
93,1.0462
94,1.04629
95,1.04556
96,1.04329
97,1.04363
98,1.04382
99,1.04382
100,1.04555
101,1.04553
102,1.0447
103,1.04636
104,1.0465
105,1.04757
106,1.04757
107,1.04659
108,1.04502
109,1.04453
110,1.04332
111,1.04198
112,1.04198
113,1.04198
114,1.04198
115,1.04185
116,1.04204
117,1.04163
118,1.04163
119,1.04234
120,1.04234
121,1.04071
122,1.04308
123,1.04225
124,1.04082
125,1.04001
126,1.04034
127,1.04096
128,1.04113
129,1.03973
130,1.04084
131,1.04084
132,1.04092
133,1.04256
134,1.04326
135,1.04265
136,1.04268
137,1.04026
138,1.04026
139,1.03907
140,1.03999
141,1.03984
142,1.04014
143,1.03967
144,1.03934
145,1.03832
146,1.03654
147,1.03669
148,1.03669
149,1.03599
150,1.03599
151,1.03646
152,1.03759
153,1.03909
154,1.03909
155,1.03737
156,1.03653
157,1.03653
158,1.03653
159,1.03696
160,1.03799
161,1.03768
162,1.03632
163,1.03575
164,1.03593
165,1.03593
166,1.03668
167,1.03668
168,1.03733
169,1.03668
170,1.03668
171,1.03587
172,1.03587
173,1.03609
174,1.03609
175,1.03633
176,1.03676
177,1.03676
178,1.03676
179,1.03631
180,1.03588
181,1.0343
182,1.03603
183,1.03654
184,1.03621
185,1.03538
186,1.03411
187,1.03411
188,1.03295
189,1.03115
190,1.03115
191,1.03115
192,1.03317
193,1.03264
194,1.03381
195,1.03323
196,1.03265
197,1.03265
198,1.03265
199,1.03106
200,1.03075
201,1.03146
202,1.03146
203,1.0324
204,1.0324
205,1.0327
206,1.03227
207,1.03188
208,1.03203
209,1.03056
210,1.02954
211,1.03097
212,1.03168
213,1.03057
214,1.0305
215,1.0305
216,1.03143
217,1.02935
218,1.02935
219,1.03052
220,1.03052
221,1.03018
222,1.03018
223,1.03132
224,1.03058
225,1.03048
226,1.03185
227,1.03018
228,1.02986
229,1.02986
230,1.02927
231,1.02998
232,1.03101
233,1.03101
234,1.03075
235,1.03075
236,1.02994
237,1.02975
238,1.03052
239,1.03011
240,1.03007
241,1.02933
242,1.02932
243,1.02932
244,1.02932
245,1.02932
246,1.02932
247,1.02915
248,1.02915
249,1.02915
250,1.02915
251,1.02876
252,1.02852
253,1.02815
254,1.02805
255,1.02904
256,1.02782
257,1.02839
258,1.02839
259,1.02801
260,1.02921
261,1.02921
262,1.02899
263,1.02934
264,1.02785
265,1.02711
266,1.02711
267,1.02718
268,1.02616
269,1.02616
270,1.02602
271,1.02602
272,1.02602
273,1.02602
274,1.02446
275,1.02495
276,1.02646
277,1.02731
278,1.02739
279,1.02739
280,1.02759
281,1.02649
282,1.02649
283,1.02698
284,1.02657
285,1.02654
286,1.02518
287,1.02518
288,1.02535
289,1.026
290,1.0255
291,1.02537
292,1.0253
293,1.0252
294,1.0252
295,1.02399
296,1.02292
297,1.02374
298,1.02265
299,1.02225
300,1.02225
301,1.0229
302,1.02179
303,1.02179
304,1.02213
305,1.02163
306,1.02223
307,1.02092
308,1.02092
309,1.02158
310,1.02158
311,1.02168
312,1.02019
313,1.01958
314,1.01958
315,1.02167
316,1.02135
317,1.02008
318,1.02008
319,1.02119
320,1.02195
321,1.02138
322,1.02138
323,1.02138
324,1.02185
